,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_公明党,得票数_国民民主党,得票数_幸福実現党,得票数_日本共産党,得票数_日本維新の会,得票数_次世代の党,得票数_民主党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_維新の党,得票数_維新政党・新風,得票数_自由民主党,得票数_sum_v,得票率_公明党,得票率_国民民主党,得票率_幸福実現党,得票率_日本共産党,得票率_日本維新の会,得票率_次世代の党,得票率_民主党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_維新の党,得票率_維新政党・新風,得票率_自由民主党,得票率_sum_v,一人あたり得票率_公明党,一人あたり得票率_国民民主党,一人あたり得票率_幸福実現党,一人あたり得票率_日本共産党,一人あたり得票率_日本維新の会,一人あたり得票率_次世代の党,一人あたり得票率_民主党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_維新政党・新風,一人あたり得票率_自由民主党,立候補者数_公明党,立候補者数_国民民主党,立候補者数_幸福実現党,立候補者数_日本共産党,立候補者数_日本維新の会,立候補者数_次世代の党,立候補者数_民主党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_維新政党・新風,立候補者数_自由民主党,当選者数_公明党,当選者数_国民民主党,当選者数_幸福実現党,当選者数_日本共産党,当選者数_日本維新の会,当選者数_次世代の党,当選者数_民主党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の党,当選者数_維新政党・新風,当選者数_自由民主党
湯浅町議会議員選挙（2015年04月26日投票）,湯浅町議会議員選挙,和歌山県,湯浅町,20150426.0,2015.0,4.0,26.0,20150421.0,76.47,10.0,13.0,1.3,,,,,任期満了,76.83,,,,湯浅町議会議員選挙（2015年04月26日投票）,1.0,13.0,10.0,1.3,0.0,0.0,0.0,0.15384615384615385,0.2,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.9,0.0,0.1,0.8453440280736935,0.0478756736433137,0.10678029828299286,0.08453440280736935,0.02393783682165685,0.10678029828299286,7979.0,2.0,57.53846153846154,8.408927349644403,41.0,52.0,61.0,64.0,66.0,57.0,9.077444574328174,41.0,51.25,60.0,64.75,66.0,714.0,,,,,,,7265.0,,,,,,7979.0,0.0894848978568743,,,,,,,0.9105151021431257,,,,,,1.0,0.0894848978568743,,,,,,,0.07587625851192714,,,,,,1.0,,,,,,,12.0,,,,,,1.0,,,,,,,9.0,,,,,
湯浅町議会議員選挙（2019年04月21日投票）,湯浅町議会議員選挙,和歌山県,湯浅町,20190421.0,2019.0,4.0,21.0,20190416.0,75.25,10.0,13.0,1.3,10261.0,,,,任期満了,76.47,,,,湯浅町議会議員選挙（2019年04月21日投票）,1.0,13.0,10.0,1.3,0.0,0.0,0.0,0.15384615384615385,0.1,0.6923076923076923,0.3076923076923077,0.0,0.7,0.3,0.0,0.7117045969762499,0.28829540302375006,,0.07907828855291665,0.07207385075593752,,7637.999000000001,3.0,62.0,10.677078252031311,34.0,62.0,67.0,69.0,70.0,61.5,11.395174417269795,34.0,62.25,66.0,69.0,70.0,654.0,,,684.0,,,,6299.999,,,,,,7637.999,0.08562452024411106,,,0.08955225053053817,,,,0.8248232292253508,,,,,,1.0,0.08562452024411106,,,0.08955225053053817,,,,0.07498392992957735,,,,,,1.0,,,1.0,,,,11.0,,,,,,1.0,,,1.0,,,,8.0,,,,,
田辺市議会議員選挙（2002年07月21日投票）,田辺市議会議員選挙,和歌山県,田辺市,20020721.0,2002.0,7.0,21.0,20020714.0,75.33,20.0,31.0,1.55,55743.0,,,,任期満了,,,,,田辺市議会議員選挙（2002年07月21日投票）,1.0,31.0,20.0,1.55,0.0,0.0,0.0,0.0967741935483871,0.15,0.5161290322580645,0.4838709677419355,0.0,0.6,0.4,0.0,0.5596622138151677,0.4403377861848322,,0.03497888836344798,0.029355852412322147,,41636.99,4.0,50.25806451612903,9.115629052791459,31.0,46.5,50.0,54.0,73.0,48.4,6.514598989960932,31.0,46.0,49.5,53.0,58.0,4545.0,,,2695.79,,,,31383.2,,,,,3013.0,41636.99,0.10915774651337669,,,0.06474507403152822,,,,0.7537336392472175,,,,,0.07236354020787766,1.0,0.054578873256688344,,,0.03237253701576411,,,,0.0301493455698887,,,,,0.03618177010393883,2.0,,,2.0,,,,25.0,,,,,2.0,2.0,,,2.0,,,,14.0,,,,,2.0
田辺市議会議員選挙（2005年05月22日投票）,田辺市議会議員選挙,和歌山県,田辺市,20050522.0,2005.0,5.0,22.0,20050515.0,78.51,0.0,45.0,,68043.0,,,12300.0,その他,75.33,,,,田辺市議会議員選挙（2005年05月22日投票）,5.0,45.0,30.0,1.5,0.0,0.0,0.0,0.08888888888888889,0.1,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.022222222222222223,,52456.0,4.0,54.48888888888889,9.646236392666824,31.0,51.0,54.0,61.0,82.0,51.833333333333336,9.427206490908228,31.0,49.0,53.0,57.75,67.0,7206.0,,,4879.0,,,,35603.0,,,,,4768.0,52456.0,0.13737227390574958,,,0.09301128564892482,,,,0.6787212139698032,,,,,0.09089522647552234,1.0,0.045790757968583194,,,0.018602257129784965,,,,0.01939203468485152,,,,,0.04544761323776117,3.0,,,5.0,,,,35.0,,,,,2.0,3.0,,,3.0,,,,22.0,,,,,2.0
田辺市議会議員選挙（2009年04月26日投票）,田辺市議会議員選挙,和歌山県,田辺市,20090426.0,2009.0,4.0,26.0,20090419.0,71.02,26.0,30.0,1.1538461538461535,66518.0,,,-1525.0,任期満了,78.51,,,,田辺市議会議員選挙（2009年04月26日投票）,1.0,30.0,26.0,1.1538461538461537,0.0,0.0,0.0,0.1,0.11538461538461539,0.8,0.2,0.0,0.9230769230769231,0.07692307692307693,0.0,0.8722934225481995,0.1277065774518004,,0.036345559272841645,0.021284429575300065,,46629.0,4.0,54.1,9.364293886887575,34.0,50.0,57.0,60.0,67.0,52.88461538461539,9.38627034587845,34.0,46.0,55.0,60.0,67.0,6843.0,,,4230.21,,,,31844.79,,,,,3711.0,46629.0,0.1467541658624461,,,0.09072058161230136,,,,0.6829395869523258,,,,,0.07958566557292672,1.0,0.04891805528748203,,,0.03024019387076712,,,,0.031042708497832992,,,,,0.03979283278646336,3.0,,,3.0,,,,22.0,,,,,2.0,3.0,,,3.0,,,,18.0,,,,,2.0
田辺市議会議員選挙（2013年04月21日投票）,田辺市議会議員選挙,和歌山県,田辺市,20130421.0,2013.0,4.0,21.0,20130414.0,65.77,22.0,28.0,1.2727272727272727,64841.0,,,-1677.0,任期満了,71.02,,,,田辺市議会議員選挙（2013年04月21日投票）,1.0,28.0,22.0,1.2727272727272727,0.0,0.0,0.0,0.10714285714285714,0.13636363636363635,0.6071428571428571,0.35714285714285715,0.03571428571428571,0.7727272727272727,0.22727272727272727,0.0,0.6774139778545065,0.297048934396952,0.025537087748541496,0.03984788105026509,0.0297048934396952,0.025537087748541496,41995.0,4.0,55.32142857142857,8.328323323920314,38.0,48.5,59.0,61.0,65.0,53.90909090909091,8.585977420449161,38.0,46.25,57.5,61.0,64.0,6775.0,,,3924.0,,,,29482.92,,,,,1813.08,41995.0,0.16132872961066794,,,0.09343969520180974,,,,0.7020578640314322,,,,,0.043173711156090006,1.0,0.05377624320355598,,,0.031146565067269913,,,,0.03343132685863963,,,,,0.043173711156090006,3.0,,,3.0,,,,21.0,,,,,1.0,3.0,,,3.0,,,,15.0,,,,,1.0
田辺市議会議員選挙（2017年04月23日投票）,田辺市議会議員選挙,和歌山県,田辺市,20170423.0,2017.0,4.0,23.0,20170416.0,61.01,22.0,26.0,1.181818181818182,63766.0,,,-1075.0,任期満了,65.77,,,,田辺市議会議員選挙（2017年04月23日投票）,1.0,26.0,22.0,1.1818181818181819,0.0,0.0,0.0,0.11538461538461539,0.13636363636363635,0.6153846153846154,0.38461538461538464,0.0,0.6818181818181818,0.3181818181818182,0.0,0.6143880682898404,0.3856119317101597,,0.038399254268115024,0.03856119317101597,,38517.998999999996,4.0,52.26923076923077,11.302000137170046,26.0,44.75,53.0,62.75,69.0,52.45454545454545,11.068905147169017,26.0,44.75,53.0,62.75,68.0,5739.0,,,4128.0,,,,26935.353,,,,,1715.646,38517.999,0.1489952788045921,,,0.10717067623372646,,,,0.6992926345940244,,,,,0.04454141036765694,1.0,0.049665092934864034,,,0.03572355874457549,,,,0.03680487550494865,,,,,0.04454141036765694,3.0,,,3.0,,,,19.0,,,,,1.0,3.0,,,3.0,,,,15.0,,,,,1.0
田辺市議会議員選挙（2021年04月25日投票）,田辺市議会議員選挙,和歌山県,田辺市,20210425.0,2021.0,4.0,25.0,20210418.0,59.36,20.0,28.0,1.4,60538.0,28237.0,32301.0,-3228.0,任期満了,61.01,,,,田辺市議会議員選挙（2021年04月25日投票）,1.0,28.0,20.0,1.4,0.0,0.0,0.0,0.14285714285714285,0.15,0.6428571428571429,0.35714285714285715,0.0,0.85,0.15,0.0,0.7818779520414351,0.218122047958565,,0.04343766400230195,0.0218122047958565,,35282.998999999996,4.0,55.25,11.306208787337033,30.0,47.0,56.0,65.25,73.0,53.65,10.455979150706067,30.0,47.0,54.0,59.75,72.0,5159.0,,,3599.0,,,,24806.378,,,,,1718.621,35282.998999999996,0.14621772939426153,,,0.10200380075401189,,,,0.7030688632788841,,,,,0.04870960657284264,1.0,0.04873924313142051,,,0.03400126691800396,,,,0.03347946967994686,,,,,0.04870960657284264,3.0,,,3.0,,,,21.0,,,,,1.0,3.0,,,2.0,,,,14.0,,,,,1.0
由良町議会議員補欠選挙（2020年04月26日投票）,由良町議会議員補欠選挙,和歌山県,由良町,20200426.0,2020.0,4.0,26.0,20200421.0,78.02,2.0,3.0,1.5,,,,,その他/山名実氏、馬場博文氏の町長選出馬による辞職のため,,,,,由良町議会議員補欠選挙（2020年04月26日投票）,1.0,3.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,3659.0,1.0,65.33333333333333,0.9428090415820634,64.0,65.0,66.0,66.0,66.0,65.0,1.0,64.0,64.5,65.0,65.5,66.0,,,,,,,,3659.0,,,,,,3659.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,3.0,,,,,,,,,,,,,2.0,,,,,
由良町議会議員選挙（2007年02月18日投票）,由良町議会議員選挙,和歌山県,由良町,20070218.0,2007.0,2.0,18.0,20070213.0,83.74,10.0,11.0,1.1,6059.0,,,,任期満了,,,,,由良町議会議員選挙（2007年02月18日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.2727272727272727,0.0,0.8,0.2,0.0,0.7023190723710516,0.29768092762894843,,0.08778988404638145,0.09922697587631614,,5002.0,2.0,56.54545454545455,10.990604552514483,42.0,46.5,59.0,66.0,73.0,57.5,11.083771921146699,42.0,46.75,60.0,67.5,73.0,,,,485.0,,,,4517.0,,,,,,5002.0,,,,0.09696121551379448,,,,0.9030387844862056,,,,,,1.0,,,,0.09696121551379448,,,,0.09030387844862056,,,,,,,,,1.0,,,,10.0,,,,,,,,,1.0,,,,9.0,,,,,
由良町議会議員選挙（2011年02月20日投票）,由良町議会議員選挙,和歌山県,由良町,20110220.0,2011.0,2.0,20.0,20110215.0,85.5,10.0,11.0,1.1,5682.0,,,-377.0,任期満了,83.74,,,,由良町議会議員選挙（2011年02月20日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.18181818181818182,0.1,0.5454545454545454,0.45454545454545453,0.0,0.6,0.4,0.0,0.6149881898217737,0.38501181017822633,,0.10249803163696229,0.07700236203564527,,4657.0,2.0,,,,,,,,,,,,,,,,,,433.0,,,,4224.0,,,,,,4657.0,,,,0.0929783122181662,,,,0.9070216877818338,,,,,,1.0,,,,0.0929783122181662,,,,0.09070216877818338,,,,,,,,,1.0,,,,10.0,,,,,,,,,1.0,,,,9.0,,,,,
由良町議会議員選挙（2015年02月22日投票）,由良町議会議員選挙,和歌山県,由良町,20150222.0,2015.0,2.0,22.0,20150217.0,無投票,10.0,10.0,1.0,,,,,任期満了,85.5,,,,由良町議会議員選挙（2015年02月22日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.2,0.2,0.7,0.3,0.0,0.7,0.3,0.0,,,,,,,0.0,2.0,57.8,6.305553108173779,50.0,53.5,57.5,58.0,71.0,57.8,6.305553108173779,50.0,53.5,57.5,58.0,71.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,9.0,,,,,,,,,1.0,,,,9.0,,,,,
由良町議会議員選挙（2019年02月17日投票）,由良町議会議員選挙,和歌山県,由良町,20190217.0,2019.0,2.0,17.0,20190212.0,78.52,10.0,12.0,1.2,,,,,任期満了,,,,,由良町議会議員選挙（2019年02月17日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.16666666666666666,0.2,0.75,0.25,0.0,0.8,0.2,0.0,0.7269220879403445,0.2730779120596554,,0.0807691208822605,0.09102597068655181,,3889.0,2.0,58.75,10.80219885023415,27.0,56.5,61.5,62.75,71.0,58.1,11.648605066702194,27.0,55.5,61.5,62.0,71.0,,,,293.0,,,,3596.0,,,,,,3889.0,,,,0.07534070455129853,,,,0.9246592954487015,,,,,,1.0,,,,0.07534070455129853,,,,0.08405993594988195,,,,,,,,,1.0,,,,11.0,,,,,,,,,1.0,,,,9.0,,,,,
白浜町議会議員選挙（2006年03月26日投票）,白浜町議会議員選挙,和歌山県,白浜町,20060326.0,2006.0,3.0,26.0,20060321.0,79.46,0.0,22.0,,20073.0,,,,任期満了,,,,,白浜町議会議員選挙（2006年03月26日投票）,2.0,22.0,20.0,1.1,0.0,0.0,0.0,0.13636363636363635,0.15,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.045454545454545456,,15596.0,3.0,57.95454545454545,7.388426285428218,46.0,53.0,55.0,63.0,72.0,58.5,7.533259586659682,46.0,53.0,56.5,63.25,72.0,1397.0,,,462.0,,,,13737.0,,,,,,15596.0,0.08957424980764299,,,0.0296229802513465,,,,0.8808027699410105,,,,,,1.0,0.08957424980764299,,,0.0296229802513465,,,,0.044040138497050525,,,,,,1.0,,,1.0,,,,20.0,,,,,,1.0,,,1.0,,,,18.0,,,,,
白浜町議会議員選挙（2010年03月07日投票）,白浜町議会議員選挙,和歌山県,白浜町,20100307.0,2010.0,3.0,7.0,20100302.0,75.08,16.0,19.0,1.1875,19734.0,,,-339.0,任期満了,79.46,,,,白浜町議会議員選挙（2010年03月07日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.10526315789473684,0.125,0.7894736842105263,0.21052631578947367,0.0,0.875,0.125,0.0,0.8056954783567686,0.19430452164323134,,0.05371303189045124,0.048576130410807834,,14507.999999999998,3.0,59.1578947368421,7.781646138221566,40.0,56.5,58.0,61.0,76.0,59.1875,5.570219362825848,50.0,56.75,58.0,61.0,74.0,1506.0,,,1832.0,,,,11170.0,,,,,,14508.0,0.10380479735318444,,,0.12627515853322305,,,,0.7699200441135925,,,,,,1.0,0.10380479735318444,,,0.06313757926661152,,,,0.04812000275709953,,,,,,1.0,,,2.0,,,,16.0,,,,,,1.0,,,2.0,,,,13.0,,,,,
白浜町議会議員選挙（2014年03月16日投票）,白浜町議会議員選挙,和歌山県,白浜町,20140316.0,2014.0,3.0,16.0,20140311.0,64.63,14.0,16.0,1.1428571428571428,,,,,任期満了,75.08,,,,白浜町議会議員選挙（2014年03月16日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.0625,0.07142857142857142,0.6875,0.1875,0.125,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.6760413250245982,0.155706789111184,0.16825188586421777,0.061458302274963475,0.05190226303706133,0.08412594293210889,12196.0,3.0,61.125,6.613197033205649,44.0,59.0,61.5,65.0,71.0,62.285714285714285,5.2566769979926,54.0,60.0,61.5,65.0,71.0,1329.0,,,1654.0,,,,9213.0,,,,,,12196.0,0.10897015414890128,,,0.13561823548704494,,,,0.7554116103640538,,,,,,1.0,0.10897015414890128,,,0.06780911774352247,,,,0.058108585412619526,,,,,,1.0,,,2.0,,,,13.0,,,,,,1.0,,,2.0,,,,11.0,,,,,
白浜町議会議員選挙（2018年03月18日投票）,白浜町議会議員選挙,和歌山県,白浜町,20180318.0,2018.0,3.0,18.0,20180313.0,61.57,14.0,17.0,1.2142857142857142,18654.0,,,,任期満了,64.63,,,,白浜町議会議員選挙（2018年03月18日投票）,1.0,17.0,14.0,1.2142857142857142,0.0,0.0,0.0,0.11764705882352941,0.07142857142857142,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.7142857142857143,0.21428571428571427,0.07142857142857142,0.6900281392894829,0.26195919803024975,0.048012662680267326,0.05750234494079024,0.06548979950756244,0.048012662680267326,11372.0,0.0,62.294117647058826,8.287231183697093,43.0,58.0,64.0,66.0,75.0,61.57142857142857,8.295560651975986,43.0,58.25,64.0,66.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
紀の川市議会議員選挙（2005年12月11日投票）,紀の川市議会議員選挙,和歌山県,紀の川市,20051211.0,2005.0,12.0,11.0,20051204.0,80.94,30.0,40.0,1.3333333333333333,56245.0,,,,その他,,,,,紀の川市議会議員選挙（2005年12月11日投票）,1.0,40.0,30.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.025,,44557.99,0.0,57.625,9.123287510541362,31.0,54.5,58.0,62.25,76.0,57.7,8.929912280270916,31.0,55.25,58.0,62.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
紀の川市議会議員選挙（2009年11月15日投票）,紀の川市議会議員選挙,和歌山県,紀の川市,20091115.0,2009.0,11.0,15.0,20091108.0,71.92,24.0,29.0,1.2083333333333333,55419.0,,,-826.0,任期満了,80.94,,,,紀の川市議会議員選挙（2009年11月15日投票）,1.0,29.0,24.0,1.2083333333333333,0.0,0.0,0.0,0.034482758620689655,0.0,0.8275862068965517,0.1724137931034483,0.0,0.9583333333333334,0.041666666666666664,0.0,0.8845574532179419,0.11544254678205816,,0.036856560550747576,0.023088509356411633,,39171.0,4.0,58.44827586206897,9.030928492748766,35.0,54.0,61.0,65.0,71.0,59.041666666666664,9.190027052311773,35.0,54.5,61.5,65.25,71.0,5055.0,,,4019.0,,,957.0,29140.0,,,,,,39171.0,0.1290495519644635,,,0.10260141431160807,,,0.02443133951137321,0.7439176942125552,,,,,,1.0,0.043016517321487834,,,0.034200471437202694,,,0.02443133951137321,0.033814440646025234,,,,,,3.0,,,3.0,,,1.0,22.0,,,,,,3.0,,,3.0,,,0.0,18.0,,,,,
紀の川市議会議員選挙（2013年11月17日投票）,紀の川市議会議員選挙,和歌山県,紀の川市,20131117.0,2013.0,11.0,17.0,20131110.0,62.59,22.0,26.0,1.181818181818182,,,,,任期満了,71.92,,,,紀の川市議会議員選挙（2013年11月17日投票）,1.0,26.0,22.0,1.1818181818181819,0.0,0.0,0.0,0.15384615384615385,0.18181818181818182,0.6538461538461539,0.34615384615384615,0.0,0.6363636363636364,0.36363636363636365,0.0,0.6803144448083852,0.3196855551916148,,0.04001849675343443,0.035520617243512756,,33583.0,3.0,58.88461538461539,9.459740291917772,35.0,56.25,60.5,66.0,73.0,59.22727272727273,9.825439236916948,35.0,56.25,60.5,66.75,73.0,4230.0,,,3291.0,,,,26062.0,,,,,,33583.0,0.1259565851770241,,,0.09799600988595421,,,,0.7760474049370217,,,,,,1.0,0.04198552839234137,,,0.032665336628651405,,,,0.038802370246851084,,,,,,3.0,,,3.0,,,,20.0,,,,,,3.0,,,2.0,,,,17.0,,,,,
紀の川市議会議員選挙（2017年11月19日投票）,紀の川市議会議員選挙,和歌山県,紀の川市,20171119.0,2017.0,11.0,19.0,20171112.0,,22.0,24.0,1.0909090909090908,54062.0,,,,任期満了,62.59,,,,紀の川市議会議員選挙（2017年11月19日投票）,1.0,24.0,22.0,1.0909090909090908,0.0,0.0,0.0,0.16666666666666666,0.18181818181818182,0.7916666666666666,0.16666666666666666,0.041666666666666664,0.8636363636363636,0.09090909090909091,0.045454545454545456,0.8542973704960746,0.10692858857005726,0.038774040933868145,0.0449630194997934,0.026732147142514314,0.038774040933868145,29169.0,0.0,61.625,10.699737146304109,38.0,58.25,63.5,69.25,77.0,61.68181818181818,10.910321900243922,38.0,60.25,63.5,69.75,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
紀美野町議会議員補欠選挙（2014年01月26日投票）,紀美野町議会議員補欠選挙,和歌山県,紀美野町,20140126.0,2014.0,1.0,26.0,20140121.0,44.81,1.0,2.0,2.0,,,,,その他,,,,,紀美野町議会議員補欠選挙（2014年01月26日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,,0.6111111111111112,0.3888888888888889,,0.6111111111111112,0.3888888888888889,3762.0,1.0,68.5,5.5,63.0,65.75,68.5,71.25,74.0,74.0,0.0,74.0,74.0,74.0,74.0,74.0,,,,,,,,3762.0,,,,,,3762.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,
紀美野町議会議員選挙（2007年04月22日投票）,紀美野町議会議員選挙,和歌山県,紀美野町,20070422.0,2007.0,4.0,22.0,20070417.0,79.71,16.0,17.0,1.0625,9970.0,,,,任期満了,,,,,紀美野町議会議員選挙（2007年04月22日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.058823529411764705,0.0625,0.8235294117647058,0.058823529411764705,0.11764705882352941,0.875,0.0625,0.0625,0.8586901121304791,0.059887869520897044,0.08142201834862385,0.06133500800931994,0.059887869520897044,0.040711009174311925,7848.0,3.0,62.35294117647059,8.670037495478919,45.0,57.0,61.0,66.0,82.0,62.125,8.88731539892672,45.0,56.75,60.5,65.5,82.0,606.0,,,1041.2,,,,6200.8,,,,,,7848.0,0.077217125382263,,,0.13267074413863406,,,,0.790112130479103,,,,,,1.0,0.077217125382263,,,0.06633537206931703,,,,0.05643658074850736,,,,,,1.0,,,2.0,,,,14.0,,,,,,1.0,,,2.0,,,,13.0,,,,,
紀美野町議会議員選挙（2011年04月24日投票）,紀美野町議会議員選挙,和歌山県,紀美野町,20110424.0,2011.0,4.0,24.0,20110419.0,78.52,14.0,16.0,1.1428571428571428,9313.0,,,-657.0,任期満了,79.71,,,,紀美野町議会議員選挙（2011年04月24日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.125,0.14285714285714285,0.8125,0.125,0.0625,0.8571428571428571,0.14285714285714285,0.0,0.7841995841995842,0.18142758142758142,0.03437283437283437,0.060323044938429556,0.09071379071379071,0.03437283437283437,7215.0,3.0,,,,,,,,,,,,,,,604.0,,,874.9300000000001,,,,5736.07,,,,,,7215.0,0.08371448371448371,,,0.12126541926541927,,,,0.795020097020097,,,,,,1.0,0.08371448371448371,,,0.060632709632709635,,,,0.061155392078469,,,,,,1.0,,,2.0,,,,13.0,,,,,,1.0,,,2.0,,,,11.0,,,,,
紀美野町議会議員選挙（2015年04月26日投票）,紀美野町議会議員選挙,和歌山県,紀美野町,20150426.0,2015.0,4.0,26.0,20150421.0,74.06,12.0,13.0,1.0833333333333333,,,,,任期満了,78.52,,,,紀美野町議会議員選挙（2015年04月26日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.07692307692307693,0.08333333333333333,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.8415178571428571,0.08003826530612244,0.0784438775510204,0.07650162337662338,0.08003826530612244,0.0784438775510204,6272.0,3.0,65.38461538461539,6.923076923076923,52.0,64.0,66.0,69.0,75.0,65.25,7.189401922274203,52.0,63.0,65.5,70.0,75.0,595.0,,,882.87,,,,4794.13,,,,,,6272.0,0.09486607142857142,,,0.14076371173469387,,,,0.7643702168367347,,,,,,1.0,0.09486607142857142,,,0.07038185586734694,,,,0.07643702168367347,,,,,,1.0,,,2.0,,,,10.0,,,,,,1.0,,,2.0,,,,9.0,,,,,
紀美野町議会議員選挙（2019年04月21日投票）,紀美野町議会議員選挙,和歌山県,紀美野町,20190421.0,2019.0,4.0,21.0,20190416.0,,12.0,13.0,1.0833333333333333,,,,,任期満了,74.06,,,,紀美野町議会議員選挙（2019年04月21日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0.0,0.75,0.25,0.0,0.7356590065921609,0.2643409934078391,,0.07356590065921609,0.0881136644692797,,5560.999,3.0,67.15384615384616,8.374376246311893,54.0,59.0,69.0,73.0,79.0,68.08333333333333,8.046306951363189,54.0,62.0,69.0,74.0,79.0,478.0,,,819.652,,,,4263.347,,,,,,5560.999,0.08595577880880756,,,0.14739294144811033,,,,0.7666512797430821,,,,,,1.0,0.08595577880880756,,,0.07369647072405516,,,,0.07666512797430822,,,,,,1.0,,,2.0,,,,10.0,,,,,,1.0,,,2.0,,,,9.0,,,,,
美浜町議会議員選挙（2007年02月11日投票）,美浜町議会議員選挙,和歌山県,美浜町,20070211.0,2007.0,2.0,11.0,20070206.0,79.2,10.0,11.0,1.1,6828.0,,,,任期満了,,,,,美浜町議会議員選挙（2007年02月11日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.8181818181818182,0.18181818181818182,0.0,0.8,0.2,0.0,0.8145720172316914,0.18542798276830869,,0.09050800191463237,0.09271399138415434,,5339.0,2.0,57.54545454545455,10.940862824240279,32.0,53.5,58.0,65.0,74.0,57.7,11.463420083029323,32.0,53.25,58.0,65.0,74.0,,,,493.0,,,,4846.0,,,,,,5339.0,,,,0.09233938939876381,,,,0.9076606106012362,,,,,,1.0,,,,0.09233938939876381,,,,0.09076606106012361,,,,,,,,,1.0,,,,10.0,,,,,,,,,1.0,,,,9.0,,,,,
