,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_NHKから自国民を守る党,得票数_さいたま未来,得票数_しょぼい政党,得票数_はにゅう市民ネットワーク,得票数_みんなの党,得票数_よしかわ市民ネットワーク,得票数_オリーブの木,得票数_スーパークレイジー君党,得票数_チームはんのう,得票数_テレビ改革党,得票数_ネクスト草加,得票数_ネットワーク三芳,得票数_人生ひゃくねん党,得票数_住民自治を進める街づくり会議,得票数_公募型競争入札を促進する会,得票数_公明党,得票数_創健の会,得票数_創建の会,得票数_国民会議,得票数_国民民主党,得票数_地域政党蓮田から変える会,得票数_富士見市民ネットワーク,得票数_少子化対策党,得票数_市民ネットワーク・かわぐち,得票数_市民ネットワーク所沢,得票数_市民ネットワーク鶴ヶ島,得票数_平和の党,得票数_平成改新,得票数_幸福実現党,得票数_愛煙党,得票数_新党・市民の力,得票数_新党市民の力,得票数_新社会党,得票数_日本を元気にする会,得票数_日本共産党,得票数_日本創新党,得票数_日本労働党,得票数_日本維新の会,得票数_民主党,得票数_民進党,得票数_減税日本,得票数_無所属,得票数_生き活きネットワーク鴻巣／吹上,得票数_生活者ネットワーク さいたま市,得票数_生活者ネットワークさいたま市,得票数_社会民主党,得票数_税金のムダづかいをなくす党,得票数_立憲民主党,得票数_維新の党,得票数_自由党,得票数_自由大丈夫党,得票数_自由民主党,得票数_見沼区の未来を創る会,得票数_議席を減らします党,得票数_越谷市民ネットワーク,得票数_青年自由,得票数_青年自由党,得票数_sum_v,得票率_NHKから国民を守る党,得票率_NHKから自国民を守る党,得票率_さいたま未来,得票率_しょぼい政党,得票率_はにゅう市民ネットワーク,得票率_みんなの党,得票率_よしかわ市民ネットワーク,得票率_オリーブの木,得票率_スーパークレイジー君党,得票率_チームはんのう,得票率_テレビ改革党,得票率_ネクスト草加,得票率_ネットワーク三芳,得票率_人生ひゃくねん党,得票率_住民自治を進める街づくり会議,得票率_公募型競争入札を促進する会,得票率_公明党,得票率_創健の会,得票率_創建の会,得票率_国民会議,得票率_国民民主党,得票率_地域政党蓮田から変える会,得票率_富士見市民ネットワーク,得票率_少子化対策党,得票率_市民ネットワーク・かわぐち,得票率_市民ネットワーク所沢,得票率_市民ネットワーク鶴ヶ島,得票率_平和の党,得票率_平成改新,得票率_幸福実現党,得票率_愛煙党,得票率_新党・市民の力,得票率_新党市民の力,得票率_新社会党,得票率_日本を元気にする会,得票率_日本共産党,得票率_日本創新党,得票率_日本労働党,得票率_日本維新の会,得票率_民主党,得票率_民進党,得票率_減税日本,得票率_無所属,得票率_生き活きネットワーク鴻巣／吹上,得票率_生活者ネットワーク さいたま市,得票率_生活者ネットワークさいたま市,得票率_社会民主党,得票率_税金のムダづかいをなくす党,得票率_立憲民主党,得票率_維新の党,得票率_自由党,得票率_自由大丈夫党,得票率_自由民主党,得票率_見沼区の未来を創る会,得票率_議席を減らします党,得票率_越谷市民ネットワーク,得票率_青年自由,得票率_青年自由党,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_NHKから自国民を守る党,一人あたり得票率_さいたま未来,一人あたり得票率_しょぼい政党,一人あたり得票率_はにゅう市民ネットワーク,一人あたり得票率_みんなの党,一人あたり得票率_よしかわ市民ネットワーク,一人あたり得票率_オリーブの木,一人あたり得票率_スーパークレイジー君党,一人あたり得票率_チームはんのう,一人あたり得票率_テレビ改革党,一人あたり得票率_ネクスト草加,一人あたり得票率_ネットワーク三芳,一人あたり得票率_人生ひゃくねん党,一人あたり得票率_住民自治を進める街づくり会議,一人あたり得票率_公募型競争入札を促進する会,一人あたり得票率_公明党,一人あたり得票率_創健の会,一人あたり得票率_創建の会,一人あたり得票率_国民会議,一人あたり得票率_国民民主党,一人あたり得票率_地域政党蓮田から変える会,一人あたり得票率_富士見市民ネットワーク,一人あたり得票率_少子化対策党,一人あたり得票率_市民ネットワーク・かわぐち,一人あたり得票率_市民ネットワーク所沢,一人あたり得票率_市民ネットワーク鶴ヶ島,一人あたり得票率_平和の党,一人あたり得票率_平成改新,一人あたり得票率_幸福実現党,一人あたり得票率_愛煙党,一人あたり得票率_新党・市民の力,一人あたり得票率_新党市民の力,一人あたり得票率_新社会党,一人あたり得票率_日本を元気にする会,一人あたり得票率_日本共産党,一人あたり得票率_日本創新党,一人あたり得票率_日本労働党,一人あたり得票率_日本維新の会,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_減税日本,一人あたり得票率_無所属,一人あたり得票率_生き活きネットワーク鴻巣／吹上,一人あたり得票率_生活者ネットワーク さいたま市,一人あたり得票率_生活者ネットワークさいたま市,一人あたり得票率_社会民主党,一人あたり得票率_税金のムダづかいをなくす党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自由党,一人あたり得票率_自由大丈夫党,一人あたり得票率_自由民主党,一人あたり得票率_見沼区の未来を創る会,一人あたり得票率_議席を減らします党,一人あたり得票率_越谷市民ネットワーク,一人あたり得票率_青年自由,一人あたり得票率_青年自由党,立候補者数_NHKから国民を守る党,立候補者数_NHKから自国民を守る党,立候補者数_さいたま未来,立候補者数_しょぼい政党,立候補者数_はにゅう市民ネットワーク,立候補者数_みんなの党,立候補者数_よしかわ市民ネットワーク,立候補者数_オリーブの木,立候補者数_スーパークレイジー君党,立候補者数_チームはんのう,立候補者数_テレビ改革党,立候補者数_ネクスト草加,立候補者数_ネットワーク三芳,立候補者数_人生ひゃくねん党,立候補者数_住民自治を進める街づくり会議,立候補者数_公募型競争入札を促進する会,立候補者数_公明党,立候補者数_創健の会,立候補者数_創建の会,立候補者数_国民会議,立候補者数_国民民主党,立候補者数_地域政党蓮田から変える会,立候補者数_富士見市民ネットワーク,立候補者数_少子化対策党,立候補者数_市民ネットワーク・かわぐち,立候補者数_市民ネットワーク所沢,立候補者数_市民ネットワーク鶴ヶ島,立候補者数_平和の党,立候補者数_平成改新,立候補者数_幸福実現党,立候補者数_愛煙党,立候補者数_新党・市民の力,立候補者数_新党市民の力,立候補者数_新社会党,立候補者数_日本を元気にする会,立候補者数_日本共産党,立候補者数_日本創新党,立候補者数_日本労働党,立候補者数_日本維新の会,立候補者数_民主党,立候補者数_民進党,立候補者数_減税日本,立候補者数_無所属,立候補者数_生き活きネットワーク鴻巣／吹上,立候補者数_生活者ネットワーク さいたま市,立候補者数_生活者ネットワークさいたま市,立候補者数_社会民主党,立候補者数_税金のムダづかいをなくす党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自由党,立候補者数_自由大丈夫党,立候補者数_自由民主党,立候補者数_見沼区の未来を創る会,立候補者数_議席を減らします党,立候補者数_越谷市民ネットワーク,立候補者数_青年自由,立候補者数_青年自由党,当選者数_NHKから国民を守る党,当選者数_NHKから自国民を守る党,当選者数_さいたま未来,当選者数_しょぼい政党,当選者数_はにゅう市民ネットワーク,当選者数_みんなの党,当選者数_よしかわ市民ネットワーク,当選者数_オリーブの木,当選者数_スーパークレイジー君党,当選者数_チームはんのう,当選者数_テレビ改革党,当選者数_ネクスト草加,当選者数_ネットワーク三芳,当選者数_人生ひゃくねん党,当選者数_住民自治を進める街づくり会議,当選者数_公募型競争入札を促進する会,当選者数_公明党,当選者数_創健の会,当選者数_創建の会,当選者数_国民会議,当選者数_国民民主党,当選者数_地域政党蓮田から変える会,当選者数_富士見市民ネットワーク,当選者数_少子化対策党,当選者数_市民ネットワーク・かわぐち,当選者数_市民ネットワーク所沢,当選者数_市民ネットワーク鶴ヶ島,当選者数_平和の党,当選者数_平成改新,当選者数_幸福実現党,当選者数_愛煙党,当選者数_新党・市民の力,当選者数_新党市民の力,当選者数_新社会党,当選者数_日本を元気にする会,当選者数_日本共産党,当選者数_日本創新党,当選者数_日本労働党,当選者数_日本維新の会,当選者数_民主党,当選者数_民進党,当選者数_減税日本,当選者数_無所属,当選者数_生き活きネットワーク鴻巣／吹上,当選者数_生活者ネットワーク さいたま市,当選者数_生活者ネットワークさいたま市,当選者数_社会民主党,当選者数_税金のムダづかいをなくす党,当選者数_立憲民主党,当選者数_維新の党,当選者数_自由党,当選者数_自由大丈夫党,当選者数_自由民主党,当選者数_見沼区の未来を創る会,当選者数_議席を減らします党,当選者数_越谷市民ネットワーク,当選者数_青年自由,当選者数_青年自由党
入間市議会議員選挙（2021年03月14日投票）,入間市議会議員選挙,埼玉県,入間市,20210314.0,2021.0,3.0,14.0,20210307.0,38.08,22.0,26.0,1.181818181818182,123219.0,60587.0,62632.0,-722.0,任期満了,39.2,,,,入間市議会議員選挙（2021年03月14日投票）,1.0,26.0,22.0,1.1818181818181819,0.0,0.0,0.0,0.23076923076923078,0.22727272727272727,0.6923076923076923,0.2692307692307692,0.038461538461538464,0.8181818181818182,0.18181818181818182,0.0,0.7907978780989499,0.1941322940348598,0.015069827866190322,0.04393321544994166,0.02773318486212283,0.015069827866190322,46185.0,3.0,56.0,10.74888187387235,29.0,50.0,59.5,63.75,70.0,56.45454545454545,11.130332318518667,29.0,51.5,61.0,63.75,70.0,,,,,,,,,,,,,,,,,11143.0,,,,,,,,,,,,,,,,,,,5705.0,,,,,,,29337.0,,,,,,,,,,,,,,,,46185.0,,,,,,,,,,,,,,,,,0.24126881021976831,,,,,,,,,,,,,,,,,,,0.12352495398939049,,,,,,,0.6352062357908412,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.06031720255494208,,,,,,,,,,,,,,,,,,,0.04117498466313017,,,,,,,0.03343190714688638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,15.0,,,,,,,,,,,,,,,
八潮市議会議員選挙（2009年09月06日投票）,八潮市議会議員選挙,埼玉県,八潮市,20090906.0,2009.0,9.0,6.0,20090830.0,49.01,22.0,24.0,1.0909090909090908,63540.0,,,,任期満了,,,,,八潮市議会議員選挙（2009年09月06日投票）,1.0,24.0,22.0,1.0909090909090908,0.0,0.0,0.0,0.2916666666666667,0.3181818181818182,0.7916666666666666,0.20833333333333334,0.0,0.8636363636363636,0.13636363636363635,0.0,0.8165033422026089,0.18349665779739113,,0.042973860115926785,0.03669933155947823,,30818.0,5.0,53.958333333333336,8.904489348388012,30.0,49.0,56.0,58.0,69.0,54.13636363636363,9.201262040638548,30.0,49.5,56.0,60.0,69.0,,,,,,,,,,,,,,,,,7208.0,,,,,,,,,,,,,,,,,,,4585.0,,,,2555.0,,,14325.0,,,,,,,,,,2145.0,,,,,,30818.0,,,,,,,,,,,,,,,,,0.23388928548251023,,,,,,,,,,,,,,,,,,,0.1487766889480174,,,,0.0829060938412616,,,0.46482575118437275,,,,,,,,,,0.06960218054383802,,,,,,1.0,,,,,,,,,,,,,,,,,0.04677785709650205,,,,,,,,,,,,,,,,,,,0.03719417223700435,,,,0.0829060938412616,,,0.03873547926536439,,,,,,,,,,0.03480109027191901,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,12.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,10.0,,,,,,,,,,2.0,,,,,
八潮市議会議員選挙（2013年09月08日投票）,八潮市議会議員選挙,埼玉県,八潮市,20130908.0,2013.0,9.0,8.0,20130901.0,46.04,21.0,23.0,1.0952380952380951,,,,,任期満了,49.01,,,,八潮市議会議員選挙（2013年09月08日投票）,1.0,23.0,21.0,1.0952380952380953,0.0,0.0,0.0,0.2608695652173913,0.2857142857142857,0.6521739130434783,0.34782608695652173,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7483599663582843,0.2516400336417157,,0.049890664423885615,0.031455004205214465,,29725.0,4.0,55.04347826086956,11.536250091020518,31.0,52.5,59.0,61.0,73.0,56.904761904761905,10.262760985161291,31.0,55.0,59.0,61.0,73.0,,,,,,,,,,,,,,,,,7281.0,,,,,,,,,,,,,,,,,,,4618.34,,,,,,,11973.0,,,,,,,,,,5852.66,,,,,,29725.0,,,,,,,,,,,,,,,,,0.2449453322119428,,,,,,,,,,,,,,,,,,,0.15536888141295208,,,,,,,0.4027922624053827,,,,,,,,,,0.19689352396972246,,,,,,1.0,,,,,,,,,,,,,,,,,0.04898906644238856,,,,,,,,,,,,,,,,,,,0.03884222035323802,,,,,,,0.03661747840048934,,,,,,,,,,0.06563117465657416,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,11.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,9.0,,,,,,,,,,3.0,,,,,
八潮市議会議員選挙（2017年09月03日投票）,八潮市議会議員選挙,埼玉県,八潮市,20170903.0,2017.0,9.0,3.0,20170827.0,39.5,21.0,26.0,1.238095238095238,,,,,任期満了,46.04,,,,八潮市議会議員選挙（2017年09月03日投票）,1.0,26.0,21.0,1.2380952380952381,0.0,0.0,0.0,0.23076923076923078,0.2857142857142857,0.7307692307692307,0.23076923076923078,0.038461538461538464,0.7619047619047619,0.19047619047619047,0.047619047619047616,0.7308207523261286,0.17356359291843163,0.0956156547554397,0.03846425012242782,0.02892726548640527,0.0956156547554397,27621.0,0.0,57.19230769230769,11.867924550488796,34.0,50.75,59.0,65.0,77.0,56.857142857142854,11.306490821376787,35.0,49.0,59.0,65.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加須市議会議員補欠選挙（2005年07月03日投票）,加須市議会議員補欠選挙,埼玉県,加須市,20050703.0,2005.0,7.0,3.0,20050626.0,50.46,3.0,6.0,2.0,53240.0,,,,その他,,,,,加須市議会議員補欠選挙（2005年07月03日投票）,1.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,,0.675606539030337,0.32439346096966304,,0.16890163475758424,0.16219673048483152,25019.0,2.0,59.166666666666664,4.6696419087073,54.0,55.5,57.5,63.25,66.0,55.666666666666664,1.699673171197595,54.0,54.5,55.0,56.5,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5791.0,,,19228.0,,,,,,,,,,,,,,,,25019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23146408729365683,,,0.7685359127063431,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23146408729365683,,,0.15370718254126864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,
加須市議会議員補欠選挙（2009年06月14日投票）,加須市議会議員補欠選挙,埼玉県,加須市,20090614.0,2009.0,6.0,14.0,20090607.0,53.27,1.0,5.0,5.0,54660.0,,,1420.0,その他,50.46,,,,加須市議会議員補欠選挙（2009年06月14日投票）,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,,0.16855741510352315,0.8314425848964768,,0.08427870755176158,0.2771475282988256,26709.0,1.0,57.6,8.73155198117723,43.0,54.0,60.0,62.0,69.0,54.0,0.0,54.0,54.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26709.0,,,,,,,,,,,,,,,,26709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
加須市議会議員選挙（2003年04月27日投票）,加須市議会議員選挙,埼玉県,加須市,20030427.0,2003.0,4.0,27.0,20030420.0,57.5,24.0,30.0,1.25,52700.0,,,,任期満了,,,,,加須市議会議員選挙（2003年04月27日投票）,1.0,30.0,24.0,1.25,0.0,0.0,0.0,0.13333333333333333,0.16666666666666666,0.7333333333333333,0.2,0.06666666666666667,0.7916666666666666,0.16666666666666666,0.041666666666666664,0.764189876672406,0.17138003447610034,0.06443008885149365,0.03473590348510936,0.028563339079350058,0.032215044425746825,29985.99,6.0,58.6,8.179649544244954,37.0,55.0,59.0,64.75,75.0,57.625,8.435107685540634,37.0,53.0,58.0,62.75,75.0,,,,,,,,,,,,,,,,,4407.0,,,,,,,,,,,,,,,,,,,1836.45,,,,2140.0,,,18548.75,,,,2067.0,,,,,,986.79,,,,,,29985.99,,,,,,,,,,,,,,,,,0.1469686343522425,,,,,,,,,,,,,,,,,,,0.06124360076155565,,,,0.07136666156428385,,,0.6185805437806122,,,,0.06893219133335267,,,,,,0.03290836820795311,,,,,,1.0,,,,,,,,,,,,,,,,,0.04898954478408083,,,,,,,,,,,,,,,,,,,0.030621800380777824,,,,0.03568333078214193,,,0.030929027189030612,,,,0.034466095666676334,,,,,,0.03290836820795311,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,20.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,14.0,,,,2.0,,,,,,1.0,,,,,
加須市議会議員選挙（2007年04月22日投票）,加須市議会議員選挙,埼玉県,加須市,20070422.0,2007.0,4.0,22.0,20070415.0,56.2,18.0,25.0,1.3888888888888888,53503.0,,,803.0,任期満了,57.5,,,,加須市議会議員選挙（2007年04月22日投票）,1.0,25.0,18.0,1.3888888888888888,0.0,0.0,0.0,0.16,0.2222222222222222,0.72,0.2,0.08,0.8333333333333334,0.1111111111111111,0.05555555555555555,0.7311494353768196,0.18403181005980024,0.08481875456338016,0.04061941307648998,0.036806362011960046,0.04240937728169008,29733.989999999998,6.0,57.8,9.064215354899726,33.0,52.0,60.0,63.0,72.0,59.111111111111114,7.038693762094158,46.0,54.25,60.0,63.0,72.0,,,,,,,,,,,,,,,,,4126.0,,,,,,,,,,,,,,,,,,,2098.4,,,,2746.0,,,18583.59,,,,1096.0,,,,,,1084.0,,,,,,29733.99,,,,,,,,,,,,,,,,,0.13876375151804382,,,,,,,,,,,,,,,,,,,0.07057243242497896,,,,0.09235222047226087,,,0.6249948291500736,,,,0.03686017248273777,,,,,,0.03645659395190487,,,,,,1.0,,,,,,,,,,,,,,,,,0.06938187575902191,,,,,,,,,,,,,,,,,,,0.03528621621248948,,,,0.046176110236130434,,,0.03676440171471022,,,,0.03686017248273777,,,,,,0.03645659395190487,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,17.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,10.0,,,,1.0,,,,,,1.0,,,,,
加須市議会議員選挙（2011年04月24日投票）,加須市議会議員選挙,埼玉県,加須市,20110424.0,2011.0,4.0,24.0,20110417.0,52.19,32.0,38.0,1.1875,94009.0,,,40506.0,任期満了,56.2,,,,加須市議会議員選挙（2011年04月24日投票）,1.0,38.0,32.0,1.1875,0.0,0.0,0.0,0.23684210526315788,0.25,0.8421052631578947,0.07894736842105263,0.07894736842105263,0.90625,0.0,0.09375,0.8674086899882852,0.032133403840840666,0.10045790617087406,0.027106521562133914,0.010711134613613555,0.033485968723624686,48392.009999999995,5.0,,,,,,,,58.5,7.677076266392044,36.0,55.0,61.0,63.25,67.0,,,,,,1803.0,,,,,,,,,,,7125.0,,,,,,,,,,,,,,,,,,,5076.05,,,,3005.21,,,31382.75,,,,,,,,,,,,,,,,48392.01,,,,,,0.03725821680066606,,,,,,,,,,,0.14723504975304808,,,,,,,,,,,,,,,,,,,0.10489438235774873,,,,0.06210136756047124,,,0.6485109835280659,,,,,,,,,,,,,,,,1.0,,,,,,0.03725821680066606,,,,,,,,,,,0.03680876243826202,,,,,,,,,,,,,,,,,,,0.020978876471549744,,,,0.020700455853490413,,,0.025940439341122636,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,5.0,,,,3.0,,,25.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,,3.0,,,20.0,,,,,,,,,,,,,,,
加須市議会議員選挙（2015年04月26日投票）,加須市議会議員選挙,埼玉県,加須市,20150426.0,2015.0,4.0,26.0,20150419.0,48.44,28.0,34.0,1.2142857142857142,93222.0,,,-787.0,任期満了,52.19,,,,加須市議会議員選挙（2015年04月26日投票）,1.0,34.0,28.0,1.2142857142857142,0.0,0.0,0.0,0.29411764705882354,0.32142857142857145,0.8235294117647058,0.08823529411764706,0.08823529411764706,0.9285714285714286,0.07142857142857142,0.0,0.8633045040997417,0.08417387397506458,0.05252162192519375,0.03083230371784792,0.028057957991688195,0.01750720730839792,44515.0,4.0,61.970588235294116,7.39429547261483,40.0,57.5,65.0,67.0,75.0,61.964285714285715,7.088633471254944,40.0,56.75,65.0,67.0,71.0,,,,,,,,,,,,,,,,,6954.0,,,,,,,,,,,,,,,,,,,5526.72,,,,2565.9700000000003,,,29468.309999999998,,,,,,,,,,,,,,,,44515.0,,,,,,,,,,,,,,,,,0.15621700550376277,,,,,,,,,,,,,,,,,,,0.12415410535774458,,,,0.057642817027968106,,,0.6619860721105245,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.03905425137594069,,,,,,,,,,,,,,,,,,,0.031038526339436146,,,,0.028821408513984053,,,0.02758275300460519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,18.0,,,,,,,,,,,,,,,
加須市議会議員選挙（2019年04月21日投票）,加須市議会議員選挙,埼玉県,加須市,20190421.0,2019.0,4.0,21.0,20190414.0,45.3,28.0,30.0,1.0714285714285714,94351.0,,,1129.0,任期満了,48.44,,,,加須市議会議員選挙（2019年04月21日投票）,1.0,30.0,28.0,1.0714285714285714,0.0,0.0,0.0,0.3333333333333333,0.32142857142857145,0.7666666666666667,0.2,0.03333333333333333,0.7857142857142857,0.21428571428571427,0.0,0.7680866717296373,0.21174055439529144,0.020172773875071198,0.03339507268389728,0.03529009239921524,0.020172773875071198,42136.0,5.0,62.166666666666664,10.341126093849205,26.0,59.25,63.0,70.0,75.0,62.535714285714285,10.441955696875475,26.0,59.75,63.0,70.25,75.0,,,,,,,,,,,,,,,,,6781.1,,,,1321.0,,,,,,,,,,,,,,,4682.93,,,,,,,27834.07,,,,,,1516.9,,,,,,,,,,42136.0,,,,,,,,,,,,,,,,,0.1609336434402886,,,,0.031350863869375356,,,,,,,,,,,,,,,0.11113845642680843,,,,,,,0.6605769413328271,,,,,,0.03600009493070059,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.04023341086007215,,,,0.031350863869375356,,,,,,,,,,,,,,,0.027784614106702108,,,,,,,0.03302884706664135,,,,,,0.03600009493070059,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,4.0,,,,,,,20.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,4.0,,,,,,,18.0,,,,,,1.0,,,,,,,,,
北本市議会議員選挙（1999年04月25日投票）,北本市議会議員選挙,埼玉県,北本市,19990425.0,1999.0,4.0,25.0,19990418.0,66.68,26.0,30.0,1.1538461538461535,53255.0,,,,任期満了,,,,,北本市議会議員選挙（1999年04月25日投票）,1.0,30.0,26.0,1.1538461538461537,0.0,0.0,0.0,0.13333333333333333,0.15384615384615385,0.5333333333333333,0.43333333333333335,0.03333333333333333,0.5769230769230769,0.38461538461538464,0.038461538461538464,0.5864942794406565,0.37256616202473125,0.04093955853461227,0.03665589246504103,0.02865893554036394,0.04093955853461227,34612.0,3.0,53.13333333333333,7.787739652099887,36.0,49.0,54.0,58.0,67.0,52.26923076923077,7.891366715534976,36.0,48.25,52.5,57.75,67.0,,,,,,,,,,,,,,,,,4071.56,,,,,,,,,,,,,,,,,,,3837.44,,,,,,,26703.0,,,,,,,,,,,,,,,,34612.0,,,,,,,,,,,,,,,,,0.11763434646943256,,,,,,,,,,,,,,,,,,,0.11087021842135676,,,,,,,0.7714954351092107,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.03921144882314419,,,,,,,,,,,,,,,,,,,0.03695673947378559,,,,,,,0.03214564312955045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,20.0,,,,,,,,,,,,,,,
