,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_たちあがれ日本,得票数_公明党,得票数_公民党,得票数_国民民主党,得票数_地域政党日本新生,得票数_妙高はね馬クラブ,得票数_幸福実現党,得票数_日本共産党,得票数_次世代の党,得票数_民主党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_維新の党,得票数_緑の党グリーンズジャパン,得票数_緑・にいがた,得票数_自由民主党,得票数_sum_v,得票率_NHKから国民を守る党,得票率_たちあがれ日本,得票率_公明党,得票率_公民党,得票率_国民民主党,得票率_地域政党日本新生,得票率_妙高はね馬クラブ,得票率_幸福実現党,得票率_日本共産党,得票率_次世代の党,得票率_民主党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_維新の党,得票率_緑の党グリーンズジャパン,得票率_緑・にいがた,得票率_自由民主党,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_たちあがれ日本,一人あたり得票率_公明党,一人あたり得票率_公民党,一人あたり得票率_国民民主党,一人あたり得票率_地域政党日本新生,一人あたり得票率_妙高はね馬クラブ,一人あたり得票率_幸福実現党,一人あたり得票率_日本共産党,一人あたり得票率_次世代の党,一人あたり得票率_民主党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_緑の党グリーンズジャパン,一人あたり得票率_緑・にいがた,一人あたり得票率_自由民主党,立候補者数_NHKから国民を守る党,立候補者数_たちあがれ日本,立候補者数_公明党,立候補者数_公民党,立候補者数_国民民主党,立候補者数_地域政党日本新生,立候補者数_妙高はね馬クラブ,立候補者数_幸福実現党,立候補者数_日本共産党,立候補者数_次世代の党,立候補者数_民主党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_緑の党グリーンズジャパン,立候補者数_緑・にいがた,立候補者数_自由民主党,当選者数_NHKから国民を守る党,当選者数_たちあがれ日本,当選者数_公明党,当選者数_公民党,当選者数_国民民主党,当選者数_地域政党日本新生,当選者数_妙高はね馬クラブ,当選者数_幸福実現党,当選者数_日本共産党,当選者数_次世代の党,当選者数_民主党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の党,当選者数_緑の党グリーンズジャパン,当選者数_緑・にいがた,当選者数_自由民主党
津南町議会議員選挙（1999年10月24日投票）,津南町議会議員選挙,新潟県,津南町,19991024.0,1999.0,10.0,24.0,19991019.0,無投票,20.0,20.0,1.0,10215.0,,,,任期満了,,,,,津南町議会議員選挙（1999年10月24日投票）,1.0,20.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7,0.3,0.0,0.7,0.3,0.0,,,,,,,0.0,3.0,58.6,8.505292469985969,39.0,53.25,60.5,64.25,73.0,58.6,8.505292469985969,39.0,53.25,60.5,64.25,73.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,17.0,,,,,,,,,1.0,,,,,,2.0,,,17.0,,,,,,
津南町議会議員選挙（2003年10月26日投票）,津南町議会議員選挙,新潟県,津南町,20031026.0,2003.0,10.0,26.0,20031021.0,87.3,18.0,21.0,1.1666666666666667,9968.0,,,-247.0,任期満了,,,,,津南町議会議員選挙（2003年10月26日投票）,1.0,21.0,18.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.7222222222222222,0.2777777777777778,0.0,0.6857895339516775,0.3142104660483225,,0.04898496671083411,0.04488720943547464,,8733.0,2.0,58.23809523809524,8.257203273245223,43.0,52.0,55.0,65.0,73.0,59.333333333333336,8.432740427115679,43.0,54.0,58.5,65.0,73.0,,,,,,,,,829.48,,,7903.52,,,,,,,8733.0,,,,,,,,,0.09498225123096302,,,0.9050177487690371,,,,,,,1.0,,,,,,,,,0.04749112561548151,,,0.04763251309310721,,,,,,,,,,,,,,,2.0,,,19.0,,,,,,,,,,,,,,,2.0,,,16.0,,,,,,
津南町議会議員選挙（2007年10月28日投票）,津南町議会議員選挙,新潟県,津南町,20071028.0,2007.0,10.0,28.0,20071023.0,84.49,16.0,17.0,1.0625,9563.0,,,-405.0,任期満了,87.3,,,,津南町議会議員選挙（2007年10月28日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.23529411764705882,0.0,0.75,0.25,0.0,0.7478174108256423,0.2521825891743577,,0.057524416217357106,0.06304564729358943,,8018.0,2.0,60.529411764705884,7.616681746695856,47.0,54.0,59.0,66.0,76.0,60.625,7.841197293781097,47.0,53.5,60.5,66.5,76.0,,,,,,,,,1027.48,,,6990.5199999999995,,,,,,,8018.0,,,,,,,,,0.12814666999251684,,,0.8718533300074831,,,,,,,1.0,,,,,,,,,0.06407333499625842,,,0.058123555333832205,,,,,,,,,,,,,,,2.0,,,15.0,,,,,,,,,,,,,,,2.0,,,14.0,,,,,,
津南町議会議員選挙（2011年10月30日投票）,津南町議会議員選挙,新潟県,津南町,20111030.0,2011.0,10.0,30.0,20111025.0,81.67,16.0,17.0,1.0625,9226.0,,,-337.0,任期満了,84.49,,,,津南町議会議員選挙（2011年10月30日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.17647058823529413,0.1875,0.7647058823529411,0.23529411764705882,0.0,0.75,0.25,0.0,0.704308513564833,0.29569148643516696,,0.05417757796652562,0.07392287160879174,,7451.99,2.0,,,,,,,,,,,,,,,,,,,,,,,854.5,,,6597.49,,,,,,,7451.99,,,,,,,,,0.11466735730992661,,,0.8853326426900734,,,,,,,1.0,,,,,,,,,0.057333678654963305,,,0.05902217617933823,,,,,,,,,,,,,,,2.0,,,15.0,,,,,,,,,,,,,,,2.0,,,14.0,,,,,,
津南町議会議員選挙（2015年10月25日投票）,津南町議会議員選挙,新潟県,津南町,20151025.0,2015.0,10.0,25.0,20151020.0,76.8,14.0,15.0,1.0714285714285714,,,,,任期満了,81.67,,,,津南町議会議員選挙（2015年10月25日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.26666666666666666,0.2857142857142857,0.9333333333333333,0.06666666666666667,0.0,0.9285714285714286,0.07142857142857142,0.0,0.9378012048192771,0.06219879518072289,,0.06698580034423408,0.06219879518072289,,6640.0,2.0,61.666666666666664,9.399763590407769,29.0,62.0,64.0,66.5,70.0,61.785714285714285,9.7187489746702,29.0,62.0,64.5,66.75,70.0,,,,,,,,,855.29,,,5784.71,,,,,,,6640.0,,,,,,,,,0.12880873493975903,,,0.8711912650602409,,,,,,,1.0,,,,,,,,,0.06440436746987951,,,0.0670147126969416,,,,,,,,,,,,,,,2.0,,,13.0,,,,,,,,,,,,,,,2.0,,,12.0,,,,,,
津南町議会議員選挙（2019年10月20日投票）,津南町議会議員選挙,新潟県,津南町,20191020.0,2019.0,10.0,20.0,20191015.0,72.48,14.0,16.0,1.1428571428571428,,,,,任期満了,76.8,,,,津南町議会議員選挙（2019年10月20日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.1875,0.21428571428571427,0.625,0.3125,0.0625,0.5714285714285714,0.35714285714285715,0.07142857142857142,0.5425014602828577,0.3665565118409634,0.0909420278761789,0.054250146028285776,0.07331130236819268,0.0909420278761789,5878.998,2.0,66.75,5.695392874947259,47.0,67.0,68.0,70.0,71.0,66.14285714285714,5.841442371503106,47.0,67.0,68.0,68.75,71.0,,,,,,,,,628.999,,,5249.999,,,,,,,5878.998,,,,,,,,,0.10699085116205177,,,0.8930091488379482,,,,,,,1.0,,,,,,,,,0.053495425581025886,,,0.06378636777413917,,,,,,,,,,,,,,,2.0,,,14.0,,,,,,,,,,,,,,,2.0,,,12.0,,,,,,
湯沢町議会議員補欠選挙（2009年11月29日投票）,湯沢町議会議員補欠選挙,新潟県,湯沢町,20091129.0,2009.0,11.0,29.0,20091124.0,無投票,1.0,1.0,1.0,6894.0,,,,その他,,,,,湯沢町議会議員補欠選挙（2009年11月29日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,51.0,0.0,51.0,51.0,51.0,51.0,51.0,51.0,0.0,51.0,51.0,51.0,51.0,51.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
湯沢町議会議員補欠選挙（2013年12月01日投票）,湯沢町議会議員補欠選挙,新潟県,湯沢町,20131201.0,2013.0,12.0,1.0,20131126.0,73.99,1.0,3.0,3.0,,,,,その他,,,,,湯沢町議会議員補欠選挙（2013年12月01日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,4655.0,1.0,60.0,13.4412301024373,41.0,55.0,69.0,69.5,70.0,41.0,0.0,41.0,41.0,41.0,41.0,41.0,,,,,,,,,,,,4655.0,,,,,,,4655.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
湯沢町議会議員選挙（2007年04月22日投票）,湯沢町議会議員選挙,新潟県,湯沢町,20070422.0,2007.0,4.0,22.0,20070417.0,79.72,12.0,13.0,1.0833333333333333,6929.0,,,,任期満了,,,,,湯沢町議会議員選挙（2007年04月22日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.9166666666666666,0.08333333333333333,0.0,0.8892044254306125,0.11079557456938752,,0.07410036878588437,0.11079557456938752,,5443.99,2.0,61.84615384615385,5.245454498840714,54.0,58.0,59.0,66.0,70.0,61.166666666666664,4.8790937227681495,54.0,57.5,59.0,66.0,69.0,,,,,,,,,451.0,,,4992.99,,,,,,,5443.99,,,,,,,,,0.08284364960258928,,,0.9171563503974107,,,,,,,1.0,,,,,,,,,0.08284364960258928,,,0.07642969586645089,,,,,,,,,,,,,,,1.0,,,12.0,,,,,,,,,,,,,,,1.0,,,11.0,,,,,,
湯沢町議会議員選挙（2011年04月24日投票）,湯沢町議会議員選挙,新潟県,湯沢町,20110424.0,2011.0,4.0,24.0,20110419.0,77.67,12.0,15.0,1.25,6824.0,,,-105.0,任期満了,79.72,,,,湯沢町議会議員選挙（2011年04月24日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.06666666666666667,0.08333333333333333,0.5333333333333333,0.4,0.06666666666666667,0.5833333333333334,0.4166666666666667,0.0,0.5800419767219996,0.4058385804235833,0.014119442854417096,0.07250524709024996,0.06763976340393055,0.014119442854417096,5241.0,2.0,,,,,,,,,,,,,,,,,,,,,,,442.0,,,4799.0,,,,,,,5241.0,,,,,,,,,0.08433505056286968,,,0.9156649494371303,,,,,,,1.0,,,,,,,,,0.08433505056286968,,,0.06540463924550931,,,,,,,,,,,,,,,1.0,,,14.0,,,,,,,,,,,,,,,1.0,,,11.0,,,,,,
湯沢町議会議員選挙（2015年04月26日投票）,湯沢町議会議員選挙,新潟県,湯沢町,20150426.0,2015.0,4.0,26.0,20150421.0,72.46,12.0,14.0,1.1666666666666667,,,,,任期満了,77.67,,,,湯沢町議会議員選挙（2015年04月26日投票）,1.0,14.0,12.0,1.1666666666666667,0.0,0.0,0.0,0.07142857142857142,0.08333333333333333,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.75,0.16666666666666666,0.08333333333333333,0.7521533442088091,0.1670962479608483,0.08075040783034258,0.06837757674625537,0.08354812398042415,0.08075040783034258,4904.0,2.0,63.714285714285715,9.222864223753698,43.0,56.75,66.5,70.25,77.0,63.333333333333336,9.489760563657839,43.0,55.75,66.5,68.75,77.0,,,,,,,,,386.0,,,4518.0,,,,,,,4904.0,,,,,,,,,0.07871125611745514,,,0.9212887438825449,,,,,,,1.0,,,,,,,,,0.07871125611745514,,,0.07086836491404191,,,,,,,,,,,,,,,1.0,,,13.0,,,,,,,,,,,,,,,1.0,,,11.0,,,,,,
湯沢町議会議員選挙（2019年04月21日投票）,湯沢町議会議員選挙,新潟県,湯沢町,20190421.0,2019.0,4.0,21.0,20190416.0,無投票,12.0,12.0,1.0,,,,,任期満了,72.46,,,,湯沢町議会議員選挙（2019年04月21日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.75,0.25,0.0,0.75,0.25,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
燕市議会議員補欠選挙（2014年04月13日投票）,燕市議会議員補欠選挙,新潟県,燕市,20140413.0,2014.0,4.0,13.0,20140406.0,無投票,1.0,1.0,1.0,,,,,その他,,,,,燕市議会議員補欠選挙（2014年04月13日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,56.0,0.0,56.0,56.0,56.0,56.0,56.0,56.0,0.0,56.0,56.0,56.0,56.0,56.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
燕市議会議員選挙（2006年10月22日投票）,燕市議会議員選挙,新潟県,燕市,20061022.0,2006.0,10.0,22.0,20061015.0,68.54,30.0,31.0,1.0333333333333334,68106.0,,,,任期満了,,,,,燕市議会議員選挙（2006年10月22日投票）,1.0,31.0,30.0,1.0333333333333334,0.0,0.0,0.0,0.06451612903225806,0.06666666666666667,0.9032258064516129,0.06451612903225806,0.03225806451612903,0.9,0.06666666666666667,0.03333333333333333,0.9100047780383981,0.045326209712448974,0.04466901224915299,0.032500170644228506,0.022663104856224487,0.04466901224915299,46044.0,3.0,,,,,,,,,,,,,,,,,4820.87,,,,,,4345.6,,,36877.53,,,,,,,46044.0,,,0.10470137260012162,,,,,,0.09437928937538008,,,0.8009193380244983,,,,,,,1.0,,,0.05235068630006081,,,,,,0.031459763125126695,,,0.030804589924019167,,,,,,,,,2.0,,,,,,3.0,,,26.0,,,,,,,,,2.0,,,,,,3.0,,,25.0,,,,,,
燕市議会議員選挙（2010年10月17日投票）,燕市議会議員選挙,新潟県,燕市,20101017.0,2010.0,10.0,17.0,20101010.0,62.36,24.0,27.0,1.125,67819.0,,,-287.0,任期満了,68.54,,,,燕市議会議員選挙（2010年10月17日投票）,1.0,27.0,24.0,1.125,0.0,0.0,0.0,0.1111111111111111,0.08333333333333333,0.7777777777777778,0.2222222222222222,0.0,0.875,0.125,0.0,0.7957190024766002,0.20428099752339976,,0.0378913810703143,0.03404683292056663,,41665.99,3.0,,,,,,,,,,,,,,,,,4612.93,,,,,,4685.74,,,32367.32,,,,,,,41665.99,,,0.11071211796479576,,,,,,0.11245958634368222,,,0.776828295691522,,,,,,,1.0,,,0.05535605898239788,,,,,,0.03748652878122741,,,0.03531037707688736,,,,,,,,,2.0,,,,,,3.0,,,22.0,,,,,,,,,2.0,,,,,,3.0,,,19.0,,,,,,
燕市議会議員選挙（2014年10月26日投票）,燕市議会議員選挙,新潟県,燕市,20141026.0,2014.0,10.0,26.0,20141019.0,54.04,24.0,25.0,1.0416666666666667,,,,,任期満了,62.36,,,,燕市議会議員選挙（2014年10月26日投票）,1.0,25.0,24.0,1.0416666666666667,0.0,0.0,0.0,0.04,0.041666666666666664,0.68,0.28,0.04,0.7083333333333334,0.25,0.041666666666666664,0.7664114995443454,0.21720056731943024,0.016387933136224313,0.0450830293849615,0.031028652474204322,0.016387933136224313,35696.996999999996,3.0,59.52,7.679166621450533,40.0,56.0,60.0,65.0,74.0,59.458333333333336,7.831449241501999,40.0,56.0,60.0,65.25,74.0,,,4836.389,,,,,,3990.0,,,26870.608000000004,,,,,,,35696.997,,,0.13548447786798423,,,,,,0.11177410805732481,,,0.752741414074691,,,,,,,1.0,,,0.06774223893399212,,,,,,0.03725803601910827,,,0.03763707070373455,,,,,,,,,2.0,,,,,,3.0,,,20.0,,,,,,,,,2.0,,,,,,3.0,,,19.0,,,,,,
燕市議会議員選挙（2018年10月28日投票）,燕市議会議員選挙,新潟県,燕市,20181028.0,2018.0,10.0,28.0,20181021.0,55.46,20.0,24.0,1.2,,,,,任期満了,54.04,,,,燕市議会議員選挙（2018年10月28日投票）,1.0,24.0,20.0,1.2,0.0,0.0,0.0,0.08333333333333333,0.1,0.8333333333333334,0.16666666666666666,0.0,0.85,0.15,0.0,0.786606913762576,0.21339308623742412,,0.0393303456881288,0.05334827155935603,,36934.997,3.0,60.583333333333336,8.985713970272789,35.0,58.5,63.0,67.0,71.0,59.9,9.648315915225828,35.0,56.75,62.0,67.0,71.0,,,4709.523999999999,,,,,,3667.0,,,28558.473,,,,,,,36934.997,,,0.12750844409165646,,,,,,0.09928253141593595,,,0.7732090244924076,,,,,,,1.0,,,0.06375422204582823,,,,,,0.03309417713864531,,,0.040695211815389876,,,,,,,,,2.0,,,,,,3.0,,,19.0,,,,,,,,,2.0,,,,,,3.0,,,15.0,,,,,,
田上町議会議員補欠選挙（2018年06月03日投票）,田上町議会議員補欠選挙,新潟県,田上町,20180603.0,2018.0,6.0,3.0,20180529.0,71.03,4.0,6.0,1.5,,,,,辞職/笹川修一氏、今井幸代氏、皆川忠志氏の町長選出馬による辞職、及び泉田寿一氏の死去による,,,,,田上町議会議員補欠選挙（2018年06月03日投票）,1.0,6.0,4.0,1.5,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,,0.6464223889209464,0.35357761107905367,,0.1616055972302366,0.17678880553952683,6932.0,2.0,64.33333333333333,4.6785562825394,55.0,63.5,65.5,66.75,70.0,64.5,5.678908345800274,55.0,63.25,66.5,67.75,70.0,,,,,,,,,1177.0,,,5755.0,,,,,,,6932.0,,,,,,,,,0.16979226774379688,,,0.8302077322562031,,,,,,,1.0,,,,,,,,,0.16979226774379688,,,0.16604154645124064,,,,,,,,,,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,
田上町議会議員選挙（2007年04月22日投票）,田上町議会議員選挙,新潟県,田上町,20070422.0,2007.0,4.0,22.0,20070417.0,無投票,14.0,14.0,1.0,10968.0,,,,任期満了,,,,,田上町議会議員選挙（2007年04月22日投票）,1.0,14.0,14.0,1.0,1.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.7857142857142857,0.21428571428571427,0.0,0.7857142857142857,0.21428571428571427,0.0,,,,,,,0.0,3.0,62.642857142857146,9.285989006925147,44.0,58.5,63.0,71.75,73.0,62.642857142857146,9.285989006925147,44.0,58.5,63.0,71.75,73.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,12.0,,,,,,1.0,,,,,,,,,1.0,,,12.0,,,,,,1.0
田上町議会議員選挙（2011年04月24日投票）,田上町議会議員選挙,新潟県,田上町,20110424.0,2011.0,4.0,24.0,20110419.0,64.92,14.0,16.0,1.1428571428571428,10637.0,,,-331.0,任期満了,,,,,田上町議会議員選挙（2011年04月24日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.125,0.14285714285714285,0.375,0.625,0.0,0.42857142857142855,0.5714285714285714,0.0,0.4203026296459527,0.5796973703540473,,0.07005043827432546,0.057969737035404735,,6807.0,3.0,,,,,,,,,,,,,,,,,,,,,,,505.0,,,5853.0,,,,,,449.0,6807.0,,,,,,,,,0.07418833553694726,,,0.8598501542529748,,,,,,0.06596151021007786,1.0,,,,,,,,,0.07418833553694726,,,0.06141786816092677,,,,,,0.06596151021007786,,,,,,,,,1.0,,,14.0,,,,,,1.0,,,,,,,,,1.0,,,12.0,,,,,,1.0
田上町議会議員選挙（2015年04月26日投票）,田上町議会議員選挙,新潟県,田上町,20150426.0,2015.0,4.0,26.0,20150421.0,無投票,14.0,14.0,1.0,,,,,任期満了,64.92,,,,田上町議会議員選挙（2015年04月26日投票）,1.0,14.0,14.0,1.0,1.0,1.0,0.0,0.07142857142857142,0.07142857142857142,0.7142857142857143,0.21428571428571427,0.07142857142857142,0.7142857142857143,0.21428571428571427,0.07142857142857142,,,,,,,0.0,2.0,59.57142857142857,10.286706301368396,30.0,53.5,64.0,66.75,69.0,59.57142857142857,10.286706301368396,30.0,53.5,64.0,66.75,69.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,1.0,,,,,,,,,,,,13.0,,,,,,1.0
田上町議会議員選挙（2019年04月21日投票）,田上町議会議員選挙,新潟県,田上町,20190421.0,2019.0,4.0,21.0,20190416.0,,14.0,15.0,1.0714285714285714,,,,,任期満了,,,,,田上町議会議員選挙（2019年04月21日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.13333333333333333,0.14285714285714285,,,,,,,,,,,,,6153.999,2.0,62.06666666666667,9.801133721270322,34.0,56.0,66.0,68.0,73.0,62.5,10.005355708676372,34.0,56.25,66.5,68.0,73.0,,,,,,,,,499.0,,,5654.999,,,,,,,6153.999,,,,,,,,,0.0810854860392405,,,0.9189145139607595,,,,,,,1.0,,,,,,,,,0.0810854860392405,,,0.06563675099719711,,,,,,,,,,,,,,,1.0,,,14.0,,,,,,,,,,,,,,,1.0,,,13.0,,,,,,
粟島浦村議会議員補欠選挙（2018年09月09日投票）,粟島浦村議会議員補欠選挙,新潟県,粟島浦村,20180909.0,2018.0,9.0,9.0,20180904.0,89.42,1.0,2.0,2.0,293.0,,,,その他/2015年村議選で候補者が定数に達しなかったため,,,,,粟島浦村議会議員補欠選挙（2018年09月09日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,231.0,1.0,58.0,11.0,47.0,52.5,58.0,63.5,69.0,69.0,0.0,69.0,69.0,69.0,69.0,69.0,,,,,,,,,,,,231.0,,,,,,,231.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
粟島浦村議会議員選挙（1999年04月25日投票）,粟島浦村議会議員選挙,新潟県,粟島浦村,19990425.0,1999.0,4.0,25.0,19990420.0,無投票,8.0,8.0,1.0,346.0,,,,任期満了,,,,,粟島浦村議会議員選挙（1999年04月25日投票）,1.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,1.0,63.0,1.9364916731037085,59.0,62.5,63.5,64.25,65.0,63.0,1.9364916731037085,59.0,62.5,63.5,64.25,65.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,8.0,,,,,,
粟島浦村議会議員選挙（2003年04月27日投票）,粟島浦村議会議員選挙,新潟県,粟島浦村,20030427.0,2003.0,4.0,27.0,20030422.0,無投票,8.0,8.0,1.0,329.0,,,-17.0,任期満了,,,,,粟島浦村議会議員選挙（2003年04月27日投票）,1.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,1.0,67.0,1.9364916731037085,63.0,66.5,67.5,68.25,69.0,67.0,1.9364916731037085,63.0,66.5,67.5,68.25,69.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,8.0,,,,,,
粟島浦村議会議員選挙（2007年04月22日投票）,粟島浦村議会議員選挙,新潟県,粟島浦村,20070422.0,2007.0,4.0,22.0,20070417.0,99.34,8.0,9.0,1.125,303.0,,,-26.0,任期満了,,,,,粟島浦村議会議員選挙（2007年04月22日投票）,1.0,9.0,8.0,1.125,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.375,0.625,0.0,0.34219269102990035,0.6578073089700996,,0.11406423034330011,0.10963455149501661,,301.0,1.0,64.0,4.9216076867444665,55.0,63.0,64.0,67.0,71.0,65.125,3.9823830805184977,57.0,63.75,65.0,67.5,71.0,,,,,,,,,,,,301.0,,,,,,,301.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,8.0,,,,,,
粟島浦村議会議員選挙（2011年04月24日投票）,粟島浦村議会議員選挙,新潟県,粟島浦村,20110424.0,2011.0,4.0,24.0,20110419.0,無投票,8.0,8.0,1.0,291.0,,,-12.0,任期満了,99.34,,,,粟島浦村議会議員選挙（2011年04月24日投票）,1.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.75,0.25,0.0,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,8.0,,,,,,
粟島浦村議会議員選挙（2015年04月26日投票）,粟島浦村議会議員選挙,新潟県,粟島浦村,20150426.0,2015.0,4.0,26.0,20150421.0,無投票,8.0,7.0,0.875,,,,,任期満了,,,,,粟島浦村議会議員選挙（2015年04月26日投票）,1.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,0.0,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,7.0,,,,,,
