,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_NHK受信料を支払わない方法を教える党,得票数_いなべ市民の会,得票数_三重ヤマネコの会,得票数_三重民主連合,得票数_公明党,得票数_地域政党草の根運動いが,得票数_幸福実現党,得票数_日本共産,得票数_日本共産党,得票数_日本維新の会,得票数_民主党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_維新の党,得票数_自民、市民クラブ,得票数_自由民主党,得票数_sum_v,得票率_NHKから国民を守る党,得票率_NHK受信料を支払わない方法を教える党,得票率_いなべ市民の会,得票率_三重ヤマネコの会,得票率_三重民主連合,得票率_公明党,得票率_地域政党草の根運動いが,得票率_幸福実現党,得票率_日本共産,得票率_日本共産党,得票率_日本維新の会,得票率_民主党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_維新の党,得票率_自民、市民クラブ,得票率_自由民主党,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_NHK受信料を支払わない方法を教える党,一人あたり得票率_いなべ市民の会,一人あたり得票率_三重ヤマネコの会,一人あたり得票率_三重民主連合,一人あたり得票率_公明党,一人あたり得票率_地域政党草の根運動いが,一人あたり得票率_幸福実現党,一人あたり得票率_日本共産,一人あたり得票率_日本共産党,一人あたり得票率_日本維新の会,一人あたり得票率_民主党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自民、市民クラブ,一人あたり得票率_自由民主党,立候補者数_NHKから国民を守る党,立候補者数_NHK受信料を支払わない方法を教える党,立候補者数_いなべ市民の会,立候補者数_三重ヤマネコの会,立候補者数_三重民主連合,立候補者数_公明党,立候補者数_地域政党草の根運動いが,立候補者数_幸福実現党,立候補者数_日本共産,立候補者数_日本共産党,立候補者数_日本維新の会,立候補者数_民主党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自民、市民クラブ,立候補者数_自由民主党,当選者数_NHKから国民を守る党,当選者数_NHK受信料を支払わない方法を教える党,当選者数_いなべ市民の会,当選者数_三重ヤマネコの会,当選者数_三重民主連合,当選者数_公明党,当選者数_地域政党草の根運動いが,当選者数_幸福実現党,当選者数_日本共産,当選者数_日本共産党,当選者数_日本維新の会,当選者数_民主党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の党,当選者数_自民、市民クラブ,当選者数_自由民主党
桑名市議会議員補欠選挙（2008年11月30日投票）,桑名市議会議員補欠選挙,三重県,桑名市,20081130.0,2008.0,11.0,30.0,20081123.0,50.2,2.0,4.0,2.0,109696.0,,,,その他,,,,,桑名市議会議員補欠選挙（2008年11月30日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.5,,0.5372981851688634,0.4627018148311366,,0.2686490925844317,0.2313509074155683,49922.0,1.0,55.5,5.220153254455275,49.0,51.25,55.5,59.75,62.0,50.5,1.5,49.0,49.75,50.5,51.25,52.0,,,,,,,,,,,,,49922.0,,,,,,49922.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,2.0,,,,,
桑名市議会議員補欠選挙（2012年12月02日投票）,桑名市議会議員補欠選挙,三重県,桑名市,20121202.0,2012.0,12.0,2.0,20121125.0,53.24,1.0,4.0,4.0,111279.0,,,1583.0,その他,50.2,,,,桑名市議会議員補欠選挙（2012年12月02日投票）,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.25,1.0,0.0,0.75,0.25,0.0,1.0,0.0,,0.6610690767750335,0.3389309232249665,,0.22035635892501115,0.3389309232249665,52999.0,1.0,48.0,12.549900398011133,29.0,41.0,50.5,57.5,62.0,56.0,0.0,56.0,56.0,56.0,56.0,56.0,,,,,,,,,,,,,52999.0,,,,,,52999.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,
桑名市議会議員選挙（2006年11月19日投票）,桑名市議会議員選挙,三重県,桑名市,20061119.0,2006.0,11.0,19.0,20061112.0,57.29,34.0,46.0,1.3529411764705883,109337.0,,,,任期満了,,,,,桑名市議会議員選挙（2006年11月19日投票）,1.0,46.0,34.0,1.3529411764705883,0.0,0.0,0.0,0.13043478260869565,0.11764705882352941,0.8043478260869565,0.1956521739130435,0.0,0.8529411764705882,0.14705882352941177,0.0,0.8178102449035639,0.1821897550964361,,0.022102979591988214,0.020243306121826232,,61828.009999999995,4.0,57.630434782608695,9.404806115589711,30.0,54.25,58.0,63.75,75.0,56.205882352941174,9.489249061483473,30.0,53.25,57.5,63.0,74.0,,,,,,4807.530000000001,,,,5355.0,,,50338.719999999994,,,,,1326.76,61828.009999999995,,,,,,0.07775650550616138,,,,0.08661123008811056,,,0.814173381934822,,,,,0.021458882470905986,1.0,,,,,,0.03887825275308069,,,,0.02165280752202764,,,0.020876240562431335,,,,,0.021458882470905986,,,,,,2.0,,,,4.0,,,39.0,,,,,1.0,,,,,,2.0,,,,3.0,,,28.0,,,,,1.0
桑名市議会議員選挙（2010年11月14日投票）,桑名市議会議員選挙,三重県,桑名市,20101114.0,2010.0,11.0,14.0,20101107.0,53.62,30.0,34.0,1.1333333333333333,110309.0,,,972.0,任期満了,57.29,,,,桑名市議会議員選挙（2010年11月14日投票）,1.0,34.0,30.0,1.1333333333333333,0.0,0.0,0.0,0.17647058823529413,0.16666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.029411764705882353,,,58425.15,4.0,,,,,,,,,,,,,,,,,,,,5022.0,,,,3860.0,,,48022.659999999996,,,,,1520.49,58425.149999999994,,,,,,0.08595613361711524,,,,0.06606743842335022,,,0.821951847791576,,,,,0.026024580167958493,1.0,,,,,,0.04297806680855762,,,,0.022022479474450074,,,0.02935542313541343,,,,,0.026024580167958493,,,,,,2.0,,,,3.0,,,28.0,,,,,1.0,,,,,,2.0,,,,2.0,,,25.0,,,,,1.0
桑名市議会議員選挙（2014年11月16日投票）,桑名市議会議員選挙,三重県,桑名市,20141116.0,2014.0,11.0,16.0,20141109.0,49.06,26.0,31.0,1.1923076923076923,,,,,任期満了,53.62,,,,桑名市議会議員選挙（2014年11月16日投票）,1.0,31.0,26.0,1.1923076923076923,0.0,0.0,0.0,0.1935483870967742,0.19230769230769232,0.7419354838709677,0.25806451612903225,0.0,0.8076923076923077,0.19230769230769232,0.0,0.8184410444187488,0.1815589555812512,,0.03558439323559777,0.0226948694476564,,54015.99700000001,4.0,56.61290322580645,11.76017725166737,31.0,50.0,58.0,65.0,76.0,57.30769230769231,11.179545989024334,33.0,50.75,59.0,65.0,76.0,,,,,,5105.0,,,,3522.0,,,43533.42600000001,,,,,1855.5710000000001,54015.99700000001,,,,,,0.09450903960913651,,,,0.0652029064649126,,,0.8059358045358304,,,,,0.03435224939012048,1.0,,,,,,0.047254519804568254,,,,0.0326014532324563,,,0.030997530943685785,,,,,0.03435224939012048,,,,,,2.0,,,,2.0,,,26.0,,,,,1.0,,,,,,2.0,,,,2.0,,,21.0,,,,,1.0
桑名市議会議員選挙（2018年12月02日投票）,桑名市議会議員選挙,三重県,桑名市,20181202.0,2018.0,12.0,2.0,20181125.0,48.3,26.0,39.0,1.5,,,,,任期満了,49.06,,,,桑名市議会議員選挙（2018年12月02日投票）,1.0,39.0,26.0,1.5,0.0,0.0,0.0,0.15384615384615385,0.23076923076923078,0.46153846153846156,0.48717948717948717,0.05128205128205128,0.5769230769230769,0.4230769230769231,0.0,0.5586728492869946,0.41392002426364377,0.027407126449361736,0.03103738051594414,0.02178526443492862,0.013703563224680868,54619.990999999995,4.0,56.30769230769231,12.151086996124123,26.0,48.5,58.0,65.5,80.0,56.46153846153846,11.563306584692702,26.0,49.25,58.0,65.75,77.0,,,,,,4556.529,,,,2874.0,,,44559.545,,,,,2629.917,54619.991,,,,,,0.0834223681948245,,,,0.05261809728236681,,,0.8158101856882399,,,,,0.048149348834568645,1.0,,,,,,0.04171118409741225,,,,0.026309048641183407,,,0.024721520778431514,,,,,0.024074674417284322,,,,,,2.0,,,,2.0,,,33.0,,,,,2.0,,,,,,2.0,,,,2.0,,,21.0,,,,,1.0
津市議会議員補欠選挙（2011年04月24日投票）,津市議会議員補欠選挙,三重県,津市,20110424.0,2011.0,4.0,24.0,20110417.0,48.55,2.0,6.0,3.0,226434.0,,,,任期満了,,,,,津市議会議員補欠選挙（2011年04月24日投票）,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.16666666666666666,,101383.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,13907.0,,,87476.0,,,,,,101383.0,,,,,,,,,,0.1371728988094651,,,0.8628271011905349,,,,,,1.0,,,,,,,,,,0.1371728988094651,,,0.17256542023810698,,,,,,,,,,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,0.0,,,2.0,,,,,
津市議会議員補欠選挙（2019年04月21日投票）,津市議会議員補欠選挙,三重県,津市,20190421.0,2019.0,4.0,21.0,20190414.0,29.18,2.0,8.0,4.0,225581.0,,,-853.0,その他,48.55,,,,津市議会議員補欠選挙（2019年04月21日投票）,1.0,8.0,2.0,4.0,0.0,0.0,0.0,0.25,0.5,,,,,,,,,,,,,63589.998999999996,3.0,59.375,9.177928687890313,44.0,56.5,59.0,63.25,74.0,54.0,5.0,49.0,51.5,54.0,56.5,59.0,,,,,11011.0,,,3522.506,,,,,49056.493,,,,,,63589.999,,,,,0.17315615935140996,,,0.05539402508875648,,,,,0.7714498155598335,,,,,,1.0,,,,,0.17315615935140996,,,0.05539402508875648,,,,,0.12857496925997225,,,,,,,,,,1.0,,,1.0,,,,,6.0,,,,,,,,,,0.0,,,0.0,,,,,2.0,,,,,
津市議会議員選挙（2006年02月05日投票）,津市議会議員選挙,三重県,津市,20060205.0,2006.0,2.0,5.0,20060129.0,66.52,38.0,71.0,1.868421052631579,228629.0,,,,その他,,,,,津市議会議員選挙（2006年02月05日投票）,1.0,71.0,38.0,1.868421052631579,0.0,0.0,0.0,0.11267605633802817,0.13157894736842105,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.014084507042253521,,149166.99999999997,5.0,56.056338028169016,8.549585813118538,34.0,51.0,57.0,63.0,76.0,55.973684210526315,8.004889433817647,34.0,51.0,57.0,62.25,70.0,,,,,,14111.0,,,,10904.0,,4313.0,109721.16000000002,,,,,10117.84,149167.00000000003,,,,,,0.09459867128788538,,,,0.07309927799044023,,0.028913901868375707,0.7355592054542894,,,,,0.06782894339900915,1.0,,,,,,0.018919734257577075,,,,0.014619855598088047,,0.014456950934187853,0.013373803735532536,,,,,0.016957235849752287,,,,,,5.0,,,,5.0,,2.0,55.0,,,,,4.0,,,,,,5.0,,,,4.0,,1.0,24.0,,,,,4.0
津市議会議員選挙（2010年01月31日投票）,津市議会議員選挙,三重県,津市,20100131.0,2010.0,1.0,31.0,20100124.0,58.24,36.0,43.0,1.1944444444444444,228787.0,,,158.0,任期満了,66.52,,,,津市議会議員選挙（2010年01月31日投票）,1.0,43.0,36.0,1.1944444444444444,0.0,0.0,0.0,0.13953488372093023,0.16666666666666666,0.627906976744186,0.37209302325581395,0.0,0.7222222222222222,0.2777777777777778,0.0,0.6981599969422467,0.30184000305775327,,0.025857777664527657,0.01886500019110958,,130815.0,5.0,56.25581395348837,8.499228482785716,31.0,53.0,58.0,61.0,69.0,57.5,7.282017424984493,38.0,55.0,59.5,62.25,69.0,,,,,,15638.0,,,,11490.01,,4033.0,92980.98999999999,,,,,6673.0,130814.99999999999,,,,,,0.1195428658792952,,,,0.0878340404387876,,0.030829797806062,0.7107823261858349,,,,,0.051010969690020266,1.0,,,,,,0.0298857164698238,,,,0.0219585101096969,,0.030829797806062,0.02221194769330734,,,,,0.025505484845010133,,,,,,4.0,,,,4.0,,1.0,32.0,,,,,2.0,,,,,,4.0,,,,4.0,,1.0,25.0,,,,,2.0
津市議会議員選挙（2014年01月26日投票）,津市議会議員選挙,三重県,津市,20140126.0,2014.0,1.0,26.0,20140119.0,51.16,36.0,40.0,1.1111111111111112,,,,,任期満了,58.24,,,,津市議会議員選挙（2014年01月26日投票）,1.0,40.0,36.0,1.1111111111111112,0.0,0.0,0.0,0.15,0.16666666666666666,0.75,0.25,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8234438416716898,0.1765561583283102,,0.027448128055722994,0.01765561583283102,,114471.0,4.0,,,,,,,,57.416666666666664,9.41740410091868,35.0,50.0,59.5,65.0,71.0,,,,,,14807.0,,,,10064.06,,,80143.94,,,,,9456.0,114471.0,,,,,,0.12935153881769182,,,,0.08791798796201658,,,0.700124398319225,,,,,0.08260607490106664,1.0,,,,,,0.032337884704422955,,,,0.021979496990504145,,,0.024142220631697416,,,,,0.027535358300355545,,,,,,4.0,,,,4.0,,,29.0,,,,,3.0,,,,,,4.0,,,,4.0,,,25.0,,,,,3.0
津市議会議員選挙（2018年01月28日投票）,津市議会議員選挙,三重県,津市,20180128.0,2018.0,1.0,28.0,20180121.0,46.42,36.0,40.0,1.1111111111111112,229333.0,,,,任期満了,51.16,,,,津市議会議員選挙（2018年01月28日投票）,1.0,40.0,34.0,1.1764705882352942,0.0,0.0,0.0,0.175,0.20588235294117646,0.75,0.225,0.025,0.8235294117647058,0.14705882352941177,0.029411764705882353,0.7801023424653243,0.19421634331413123,0.025681314220544503,0.02600341141551081,0.021579593701570136,0.025681314220544503,105017.98999999999,0.0,58.65,11.121038620560581,30.0,49.75,63.0,68.25,75.0,58.64705882352941,11.287375438544492,30.0,49.25,63.0,68.5,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
熊野市議会議員補欠選挙（2006年11月26日投票）,熊野市議会議員補欠選挙,三重県,熊野市,20061126.0,2006.0,11.0,26.0,20061119.0,82.57,1.0,2.0,2.0,1509.0,,,,その他,,,,,熊野市議会議員補欠選挙（2006年11月26日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,1.0,,,0.5,1187.0,1.0,73.5,5.5,68.0,70.75,73.5,76.25,79.0,79.0,0.0,79.0,79.0,79.0,79.0,79.0,,,,,,,,,,,,,1187.0,,,,,,1187.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,
熊野市議会議員選挙（2006年04月23日投票）,熊野市議会議員選挙,三重県,熊野市,20060423.0,2006.0,4.0,23.0,20060416.0,,0.0,21.0,,17668.0,,,,任期満了,,,,,熊野市議会議員選挙（2006年04月23日投票）,2.0,21.0,18.0,1.1666666666666667,0.0,0.0,0.0,0.09523809523809523,0.1111111111111111,0.7619047619047619,0.14285714285714285,0.09523809523809523,0.7222222222222222,0.16666666666666666,0.1111111111111111,0.685150760116919,0.18699088462231062,0.12785835526077047,0.04282192250730744,0.06233029487410354,0.06392917763038523,14604.99,3.0,58.95238095238095,13.446458873466563,32.0,46.0,61.0,68.0,80.0,58.333333333333336,12.87547194388531,32.0,47.75,59.0,65.0,80.0,,,,,,886.0,,,,530.0,,,13188.99,,,,,,14604.99,,,,,,0.06066419764751636,,,,0.03628896699004929,,,0.9030468353624344,,,,,,1.0,,,,,,0.06066419764751636,,,,0.03628896699004929,,,0.04752878080854918,,,,,,,,,,,1.0,,,,1.0,,,19.0,,,,,,,,,,,1.0,,,,1.0,,,16.0,,,,,
熊野市議会議員選挙（2010年04月25日投票）,熊野市議会議員選挙,三重県,熊野市,20100425.0,2010.0,4.0,25.0,20100418.0,80.08,16.0,17.0,1.0625,16722.0,,,-946.0,任期満了,,,,,熊野市議会議員選挙（2010年04月25日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.058823529411764705,0.0625,0.7647058823529411,0.23529411764705882,0.0,0.8125,0.1875,0.0,0.8695967134026835,0.13040328659731643,,0.0668920548771295,0.032600821649329106,,13266.0,3.0,,,,,,,,,,,,,,,,,,,,1141.0,,,,703.0,,,11422.0,,,,,,13266.0,,,,,,0.08600934720337705,,,,0.05299261269410523,,,0.8609980401025177,,,,,,1.0,,,,,,0.08600934720337705,,,,0.05299261269410523,,,0.057399869340167844,,,,,,,,,,,1.0,,,,1.0,,,15.0,,,,,,,,,,,1.0,,,,1.0,,,14.0,,,,,
熊野市議会議員選挙（2014年04月20日投票）,熊野市議会議員選挙,三重県,熊野市,20140420.0,2014.0,4.0,20.0,20140413.0,77.83,14.0,16.0,1.1428571428571428,,,,,任期満了,80.08,,,,熊野市議会議員選挙（2014年04月20日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.125,0.14285714285714285,0.6875,0.25,0.0625,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.6584658714380385,0.283051689860835,0.05848243870112657,0.05986053376709441,0.07076292246520875,0.05848243870112657,12072.0,3.0,57.4375,10.647586287511363,39.0,50.75,60.5,65.0,73.0,56.785714285714285,10.91642649161981,39.0,50.25,60.5,64.75,73.0,,,,,,955.0,,,,540.0,,,10577.0,,,,,,12072.0,,,,,,0.07910868124585818,,,,0.04473161033797217,,,0.8761597084161696,,,,,,1.0,,,,,,0.07910868124585818,,,,0.04473161033797217,,,0.06258283631544069,,,,,,,,,,,1.0,,,,1.0,,,14.0,,,,,,,,,,,1.0,,,,1.0,,,12.0,,,,,
熊野市議会議員選挙（2018年04月22日投票）,熊野市議会議員選挙,三重県,熊野市,20180422.0,2018.0,4.0,22.0,20180415.0,76.59,14.0,18.0,1.2857142857142858,,,,,任期満了,77.83,,,,熊野市議会議員選挙（2018年04月22日投票）,1.0,18.0,14.0,1.2857142857142858,0.0,0.0,0.0,0.1111111111111111,0.14285714285714285,0.6111111111111112,0.2777777777777778,0.1111111111111111,0.7142857142857143,0.2857142857142857,0.0,0.7164861720479714,0.21343772902475042,0.07007609892727826,0.06513510654981558,0.042687545804950086,0.03503804946363913,11301.999,2.0,56.833333333333336,11.729592206608606,37.0,44.25,57.5,66.5,75.0,54.92857142857143,10.760139973294862,37.0,43.25,55.5,64.75,69.0,,,,,,968.0,,,,,,,10333.999,,,,,,11301.999,,,,,,0.08564856535556233,,,,,,,0.9143514346444377,,,,,,1.0,,,,,,0.08564856535556233,,,,,,,0.05378537850849634,,,,,,,,,,,1.0,,,,,,,17.0,,,,,,,,,,,1.0,,,,,,,13.0,,,,,
玉城町議会議員補欠選挙（2010年04月11日投票）,玉城町議会議員補欠選挙,三重県,玉城町,20100411.0,2010.0,4.0,11.0,20100406.0,無投票,1.0,1.0,1.0,,,,,その他,,,,,玉城町議会議員補欠選挙（2010年04月11日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,27.0,0.0,27.0,27.0,27.0,27.0,27.0,27.0,0.0,27.0,27.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,
玉城町議会議員補欠選挙（2018年04月01日投票）,玉城町議会議員補欠選挙,三重県,玉城町,20180401.0,2018.0,4.0,1.0,20180327.0,無投票,3.0,3.0,1.0,,,,,任期満了,,,,,玉城町議会議員補欠選挙（2018年04月01日投票）,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,58.666666666666664,10.077477638553983,45.0,53.5,62.0,65.5,69.0,58.666666666666664,10.077477638553983,45.0,53.5,62.0,65.5,69.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,3.0,,,,,
玉城町議会議員選挙（1999年09月26日投票）,玉城町議会議員選挙,三重県,玉城町,19990926.0,1999.0,9.0,26.0,19990921.0,79.33,18.0,21.0,1.1666666666666667,10945.0,,,,任期満了,,,,,玉城町議会議員選挙（1999年09月26日投票）,1.0,21.0,18.0,1.1666666666666667,0.0,0.0,0.0,0.047619047619047616,0.05555555555555555,0.6666666666666666,0.2857142857142857,0.047619047619047616,0.6666666666666666,0.2777777777777778,0.05555555555555555,0.7143299363783735,0.24645204986855568,0.03921801375307082,0.051023566884169536,0.04107534164475928,0.03921801375307082,8592.99,2.0,58.76190476190476,8.43408482575748,32.0,53.0,60.0,66.0,68.0,58.77777777777778,8.676632446824286,32.0,54.0,60.5,65.75,68.0,,,,,,,,,,785.0,,,7807.99,,,,,,8592.99,,,,,,,,,,0.09135353351976437,,,0.9086464664802356,,,,,,1.0,,,,,,,,,,0.045676766759882186,,,0.04782349823580188,,,,,,,,,,,,,,,2.0,,,19.0,,,,,,,,,,,,,,,2.0,,,16.0,,,,,
玉城町議会議員選挙（2003年09月21日投票）,玉城町議会議員選挙,三重県,玉城町,20030921.0,2003.0,9.0,21.0,20030916.0,79.33,16.0,19.0,1.1875,10945.0,,,0.0,任期満了,79.33,,,,玉城町議会議員選挙（2003年09月21日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.05263157894736842,0.0625,0.6842105263157895,0.3157894736842105,0.0,0.6875,0.3125,0.0,0.6719790675547098,0.3280209324452902,,0.05169069750420845,0.05467015540754836,,8408.0,2.0,61.10526315789474,8.65657484740025,36.0,56.5,63.0,66.5,73.0,61.4375,9.232881118589148,36.0,57.25,63.5,67.75,73.0,,,,,,,,,,664.0,,,7744.0,,,,,,8408.0,,,,,,,,,,0.07897240723120837,,,0.9210275927687916,,,,,,1.0,,,,,,,,,,0.03948620361560418,,,0.05417809369228186,,,,,,,,,,,,,,,2.0,,,17.0,,,,,,,,,,,,,,,1.0,,,15.0,,,,,
玉城町議会議員選挙（2007年09月23日投票）,玉城町議会議員選挙,三重県,玉城町,20070923.0,2007.0,9.0,23.0,20070918.0,71.16,14.0,15.0,1.0714285714285714,11835.0,,,890.0,任期満了,79.33,,,,玉城町議会議員選挙（2007年09月23日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.06666666666666667,0.07142857142857142,0.7333333333333333,0.26666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.6222248889955598,0.37777511100444017,,0.05656589899959635,0.09444377775111004,,8333.0,2.0,60.6,8.716268314670755,40.0,54.5,62.0,67.5,75.0,60.5,9.013878188659973,40.0,54.25,61.0,67.75,75.0,,,,,,,,,,664.0,,,7669.0,,,,,,8333.0,,,,,,,,,,0.0796831873274931,,,0.9203168126725069,,,,,,1.0,,,,,,,,,,0.0796831873274931,,,0.06573691519089335,,,,,,,,,,,,,,,1.0,,,14.0,,,,,,,,,,,,,,,1.0,,,13.0,,,,,
玉城町議会議員選挙（2011年09月18日投票）,玉城町議会議員選挙,三重県,玉城町,20110918.0,2011.0,9.0,18.0,20110913.0,63.67,13.0,15.0,1.1538461538461535,12048.0,,,213.0,任期満了,71.16,,,,玉城町議会議員選挙（2011年09月18日投票）,1.0,15.0,13.0,1.1538461538461537,0.0,0.0,0.0,0.06666666666666667,0.07692307692307693,0.6666666666666666,0.3333333333333333,0.0,0.7692307692307693,0.23076923076923078,0.0,0.7561972573839663,0.24380274261603377,,0.07561972573839662,0.048760548523206756,,7584.0,2.0,56.86666666666667,12.721984471335,28.0,53.0,59.0,66.5,72.0,56.69230769230769,13.2918981418388,28.0,56.0,59.0,67.0,72.0,,,,,,,,,,553.0,,,7031.0,,,,,,7584.0,,,,,,,,,,0.07291666666666667,,,0.9270833333333334,,,,,,1.0,,,,,,,,,,0.07291666666666667,,,0.0662202380952381,,,,,,,,,,,,,,,1.0,,,14.0,,,,,,,,,,,,,,,1.0,,,12.0,,,,,
玉城町議会議員選挙（2015年09月13日投票）,玉城町議会議員選挙,三重県,玉城町,20150913.0,2015.0,9.0,13.0,20150908.0,無投票,13.0,13.0,1.0,,,,,任期満了,63.67,,,,玉城町議会議員選挙（2015年09月13日投票）,1.0,13.0,13.0,1.0,1.0,1.0,0.0,0.23076923076923078,0.23076923076923078,0.6923076923076923,0.3076923076923077,0.0,0.6923076923076923,0.3076923076923077,0.0,,,,,,,0.0,2.0,55.15384615384615,12.259038447963162,32.0,43.0,61.0,65.0,70.0,55.15384615384615,12.259038447963162,32.0,43.0,61.0,65.0,70.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,12.0,,,,,,,,,,,,,,,1.0,,,12.0,,,,,
玉城町議会議員選挙（2019年09月15日投票）,玉城町議会議員選挙,三重県,玉城町,20190915.0,2019.0,9.0,15.0,20190910.0,54.71,13.0,16.0,1.2307692307692308,,,,,任期満了,,,,,玉城町議会議員選挙（2019年09月15日投票）,1.0,16.0,13.0,1.2307692307692308,0.0,0.0,0.0,0.25,0.23076923076923078,0.75,0.1875,0.0625,0.6923076923076923,0.23076923076923078,0.07692307692307693,0.7017854507894349,0.178987752692932,0.11922679651763317,0.058482120899119576,0.05966258423097733,0.11922679651763317,6777.0,2.0,59.375,10.676346519292075,41.0,47.0,63.5,67.5,74.0,58.92307692307692,10.528068991338845,41.0,47.0,64.0,67.0,71.0,,,,,,,,,,234.0,,,6543.0,,,,,,6777.0,,,,,,,,,,0.034528552456839307,,,0.9654714475431607,,,,,,1.0,,,,,,,,,,0.034528552456839307,,,0.06436476316954405,,,,,,,,,,,,,,,1.0,,,15.0,,,,,,,,,,,,,,,1.0,,,12.0,,,,,
紀北町議会議員補欠選挙（2017年10月22日投票）,紀北町議会議員補欠選挙,三重県,紀北町,20171022.0,2017.0,10.0,22.0,20171017.0,,2.0,3.0,1.5,,,,,任期満了/東篤布議員の辞職、平野倖規議員の死去による,,,,,紀北町議会議員補欠選挙（2017年10月22日投票）,1.0,3.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,,0.6857037128407549,0.31429628715924507,,0.34285185642037747,0.31429628715924507,8107.0,0.0,65.33333333333333,11.585431464655178,50.0,59.0,68.0,73.0,78.0,73.0,5.0,68.0,70.5,73.0,75.5,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
