,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_　,得票数_かしま志民党,得票数_つくば　維新の会,得票数_つくば・市民ネットワーク,得票数_とりで生活者ネットワーク,得票数_みんなの党,得票数_公明党,得票数_再建党,得票数_国民民主党,得票数_幸福実現党,得票数_新党もりや,得票数_新社会党,得票数_日本共産党,得票数_日本維新の会,得票数_明るい平和と立憲取手民主市民連合会,得票数_東海第2原発の再稼働を止める会 ,得票数_民主党,得票数_民進党,得票数_消費税を廃止する市民の党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_維新の党,得票数_自由民主党,得票数_２１世紀倶楽部,得票数_sum_v,得票率_NHKから国民を守る党,得票率_　,得票率_かしま志民党,得票率_つくば　維新の会,得票率_つくば・市民ネットワーク,得票率_とりで生活者ネットワーク,得票率_みんなの党,得票率_公明党,得票率_再建党,得票率_国民民主党,得票率_幸福実現党,得票率_新党もりや,得票率_新社会党,得票率_日本共産党,得票率_日本維新の会,得票率_明るい平和と立憲取手民主市民連合会,得票率_東海第2原発の再稼働を止める会 ,得票率_民主党,得票率_民進党,得票率_消費税を廃止する市民の党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_維新の党,得票率_自由民主党,得票率_２１世紀倶楽部,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_　,一人あたり得票率_かしま志民党,一人あたり得票率_つくば　維新の会,一人あたり得票率_つくば・市民ネットワーク,一人あたり得票率_とりで生活者ネットワーク,一人あたり得票率_みんなの党,一人あたり得票率_公明党,一人あたり得票率_再建党,一人あたり得票率_国民民主党,一人あたり得票率_幸福実現党,一人あたり得票率_新党もりや,一人あたり得票率_新社会党,一人あたり得票率_日本共産党,一人あたり得票率_日本維新の会,一人あたり得票率_明るい平和と立憲取手民主市民連合会,一人あたり得票率_東海第2原発の再稼働を止める会 ,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_消費税を廃止する市民の党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自由民主党,一人あたり得票率_２１世紀倶楽部,立候補者数_NHKから国民を守る党,立候補者数_　,立候補者数_かしま志民党,立候補者数_つくば　維新の会,立候補者数_つくば・市民ネットワーク,立候補者数_とりで生活者ネットワーク,立候補者数_みんなの党,立候補者数_公明党,立候補者数_再建党,立候補者数_国民民主党,立候補者数_幸福実現党,立候補者数_新党もりや,立候補者数_新社会党,立候補者数_日本共産党,立候補者数_日本維新の会,立候補者数_明るい平和と立憲取手民主市民連合会,立候補者数_東海第2原発の再稼働を止める会 ,立候補者数_民主党,立候補者数_民進党,立候補者数_消費税を廃止する市民の党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自由民主党,立候補者数_２１世紀倶楽部,当選者数_NHKから国民を守る党,当選者数_　,当選者数_かしま志民党,当選者数_つくば　維新の会,当選者数_つくば・市民ネットワーク,当選者数_とりで生活者ネットワーク,当選者数_みんなの党,当選者数_公明党,当選者数_再建党,当選者数_国民民主党,当選者数_幸福実現党,当選者数_新党もりや,当選者数_新社会党,当選者数_日本共産党,当選者数_日本維新の会,当選者数_明るい平和と立憲取手民主市民連合会,当選者数_東海第2原発の再稼働を止める会 ,当選者数_民主党,当選者数_民進党,当選者数_消費税を廃止する市民の党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の党,当選者数_自由民主党,当選者数_２１世紀倶楽部
境町議会議員選挙（2005年07月03日投票）,境町議会議員選挙,茨城県,境町,20050703.0,2005.0,7.0,3.0,20050628.0,73.56,14.0,20.0,1.4285714285714286,21431.0,,,,解散,,,,,境町議会議員選挙（2005年07月03日投票）,1.0,20.0,14.0,1.4285714285714286,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.7,0.0,0.2857142857142857,0.7142857142857143,,0.2710674157303371,0.7289325842696629,,0.04517790262172285,0.05206661316211878,15486.0,4.0,,,,,,,,,,,,,,,,,,,,,,1529.0,,,,,,328.0,,,,,,,11707.0,,,,1922.0,,15486.0,,,,,,,,0.09873434069482113,,,,,,0.021180421025442334,,,,,,,0.7559731370269921,,,,0.12411210125274441,,1.0,,,,,,,,0.09873434069482113,,,,,,0.021180421025442334,,,,,,,0.0444690080604113,,,,0.12411210125274441,,,,,,,,,1.0,,,,,,1.0,,,,,,,17.0,,,,1.0,,,,,,,,,1.0,,,,,,0.0,,,,,,,12.0,,,,1.0,
境町議会議員選挙（2009年06月21日投票）,境町議会議員選挙,茨城県,境町,20090621.0,2009.0,6.0,21.0,20090616.0,69.42,14.0,18.0,1.2857142857142858,21004.0,,,-427.0,任期満了,73.56,,,,境町議会議員選挙（2009年06月21日投票）,1.0,18.0,14.0,1.2857142857142858,0.0,0.0,0.0,0.05555555555555555,0.07142857142857142,0.5555555555555556,0.2777777777777778,0.16666666666666666,0.5714285714285714,0.21428571428571427,0.21428571428571427,,,,,,,14356.99,3.0,54.888888888888886,11.90652896938337,30.0,47.0,58.0,64.5,71.0,55.0,11.958260743101398,30.0,48.25,58.0,64.5,70.0,,,,,,,,1351.0,,,,,,,,,,,,,,,,,1954.0,,3305.0,,,,,,,,0.4087745839636914,,,,,,,,,,,,,,,,,0.5912254160363086,,1.0,,,,,,,,0.4087745839636914,,,,,,,,,,,,,,,,,0.5912254160363086,,,,,,,,,1.0,,,,,,,,,,,,,16.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,12.0,,,,1.0,
境町議会議員選挙（2013年06月16日投票）,境町議会議員選挙,茨城県,境町,20130616.0,2013.0,6.0,16.0,20130611.0,無投票,14.0,14.0,1.0,,,,,任期満了,69.42,,,,境町議会議員選挙（2013年06月16日投票）,1.0,14.0,14.0,1.0,1.0,1.0,0.0,0.07142857142857142,0.07142857142857142,0.7857142857142857,0.21428571428571427,0.0,0.7857142857142857,0.21428571428571427,0.0,,,,,,,0.0,3.0,54.57142857142857,10.431506436302104,34.0,48.75,56.0,62.5,71.0,54.57142857142857,10.431506436302104,34.0,48.75,56.0,62.5,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,12.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,12.0,,,,1.0,
境町議会議員選挙（2017年06月25日投票）,境町議会議員選挙,茨城県,境町,20170625.0,2017.0,6.0,25.0,20170620.0,59.45,14.0,15.0,1.0714285714285714,20454.0,,,,任期満了,,,,,境町議会議員選挙（2017年06月25日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.75,0.25,0.0,0.7263060951105157,0.27369390488948425,,0.07263060951105157,0.05473878097789685,,11944.0,0.0,58.13333333333333,8.452744458984247,38.0,52.5,60.0,63.5,71.0,58.916666666666664,7.07646726049721,49.0,53.75,59.5,64.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
境町議会議員選挙（2021年06月06日投票）,境町議会議員選挙,茨城県,境町,20210606.0,2021.0,6.0,6.0,20210601.0,60.08,12.0,16.0,1.3333333333333333,20031.0,10146.0,9885.0,-423.0,任期満了,59.45,,,,境町議会議員選挙（2021年06月06日投票）,1.0,16.0,12.0,1.3333333333333333,0.0,0.0,0.0,0.0625,0.08333333333333333,0.6875,0.3125,0.0,0.75,0.25,0.0,0.6624547215904305,0.33754527840956955,,0.06022315650822096,0.06750905568191391,,11871.0,2.0,54.9375,13.36725827348301,29.0,47.0,56.5,64.0,75.0,55.666666666666664,14.03171011989946,29.0,51.75,56.5,65.75,75.0,,,,,,,,1147.0,,,,,,,,,,,,,10724.0,,,,,,11871.0,,,,,,,,0.09662202004885856,,,,,,,,,,,,,0.9033779799511414,,,,,,1.0,,,,,,,,0.09662202004885856,,,,,,,,,,,,,0.06022519866340943,,,,,,,,,,,,,1.0,,,,,,,,,,,,,15.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,11.0,,,,,
大子町議会議員補欠選挙（2006年12月17日投票）,大子町議会議員補欠選挙,茨城県,大子町,20061217.0,2006.0,12.0,17.0,20061212.0,無投票,1.0,1.0,1.0,18772.0,,,,その他,,,,,大子町議会議員補欠選挙（2006年12月17日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,0.0,1.0,59.0,0.0,59.0,59.0,59.0,59.0,59.0,59.0,0.0,59.0,59.0,59.0,59.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
大子町議会議員補欠選挙（2010年12月12日投票）,大子町議会議員補欠選挙,茨城県,大子町,20101212.0,2010.0,12.0,12.0,20101207.0,75.11,3.0,5.0,1.6666666666666667,17811.0,,,-961.0,その他,,,,,大子町議会議員補欠選挙（2010年12月12日投票）,1.0,5.0,3.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.6666666666666666,0.3333333333333333,,0.6947313510693792,0.3052686489306208,,0.1736828377673448,0.3052686489306208,9585.0,1.0,63.6,4.758150901348127,56.0,63.0,64.0,64.0,71.0,63.666666666666664,0.4714045207910317,63.0,63.5,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,9585.0,,,,,,9585.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
大子町議会議員選挙（2008年03月23日投票）,大子町議会議員選挙,茨城県,大子町,20080323.0,2008.0,3.0,23.0,20080318.0,79.74,15.0,20.0,1.3333333333333333,18423.0,,,,任期満了,,,,,大子町議会議員選挙（2008年03月23日投票）,1.0,20.0,15.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.45,0.55,0.0,0.5333333333333333,0.4666666666666667,0.0,0.46083698930627914,0.5391630106937209,,0.051204109922919905,0.049014819153974626,,14588.0,3.0,57.25,8.017948615450214,40.0,52.75,56.5,62.75,70.0,55.93333333333333,8.433794453796517,40.0,51.5,54.0,63.0,70.0,,,,,,,,1245.0,,,,,,649.0,,,,,,,12694.0,,,,,,14588.0,,,,,,,,0.08534411845352344,,,,,,0.0444886207842062,,,,,,,0.8701672607622704,,,,,,1.0,,,,,,,,0.08534411845352344,,,,,,0.0444886207842062,,,,,,,0.04834262559790391,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,18.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,13.0,,,,,
大子町議会議員選挙（2012年03月18日投票）,大子町議会議員選挙,茨城県,大子町,20120318.0,2012.0,3.0,18.0,20120313.0,76.65,15.0,20.0,1.3333333333333333,17425.0,,,-998.0,任期満了,79.74,,,,大子町議会議員選挙（2012年03月18日投票）,1.0,20.0,15.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.8,0.2,0.0,0.8111909262759924,0.18880907372400757,,0.057942209019713746,0.03146817895400126,,13225.0,4.0,59.95,7.6972397650066755,44.0,55.0,58.5,65.25,73.0,58.93333333333333,7.775745766305777,44.0,55.0,58.0,65.0,72.0,,,,,,,,1175.0,,,,,,491.0,,,,,,,9658.0,,,,1901.0,,13225.0,,,,,,,,0.0888468809073724,,,,,,0.037126654064272215,,,,,,,0.7302835538752362,,,,0.1437429111531191,,1.0,,,,,,,,0.0888468809073724,,,,,,0.037126654064272215,,,,,,,0.045642722117202265,,,,0.07187145557655955,,,,,,,,,1.0,,,,,,1.0,,,,,,,16.0,,,,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,11.0,,,,2.0,
大子町議会議員選挙（2016年03月20日投票）,大子町議会議員選挙,茨城県,大子町,20160320.0,2016.0,3.0,20.0,20160315.0,70.69,15.0,16.0,1.0666666666666669,16165.0,,,-1260.0,任期満了,76.65,,,,大子町議会議員選挙（2016年03月20日投票）,1.0,16.0,15.0,1.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.75,0.1875,0.0625,0.8,0.13333333333333333,0.06666666666666667,0.8273783136802908,0.15391435410940688,0.01870733221030233,0.0689481928066909,0.051304784703135625,0.01870733221030233,11279.0,0.0,62.3125,5.795674572472129,48.0,59.0,62.0,65.25,73.0,62.333333333333336,5.98516684999025,48.0,59.0,62.0,66.5,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大子町議会議員選挙（2020年03月15日投票）,大子町議会議員選挙,茨城県,大子町,20200315.0,2020.0,3.0,15.0,20200310.0,75.13,13.0,18.0,1.3846153846153846,,,,,任期満了,70.69,,,,大子町議会議員選挙（2020年03月15日投票）,1.0,18.0,13.0,1.3846153846153846,0.0,0.0,0.0,0.05555555555555555,0.07692307692307693,0.7777777777777778,0.2222222222222222,0.0,0.7692307692307693,0.23076923076923078,0.0,0.7356004332793672,0.2643995667206328,,0.05254288809138337,0.0660998916801582,,11093.997,4.0,63.05555555555556,7.7493528204491025,46.0,62.0,63.5,66.75,77.0,61.23076923076923,7.536106382495143,46.0,55.0,63.0,66.0,73.0,,,,,,,,765.0,,,,,,420.0,,,,,,,7298.749,,,,2610.248,,11093.997,,,,,,,,0.06895621118339945,,,,,,0.037858312022258526,,,,,,,0.6579007547955891,,,,0.23528472199875303,,1.0,,,,,,,,0.06895621118339945,,,,,,0.037858312022258526,,,,,,,0.050607750368891466,,,,0.07842824066625101,,,,,,,,,1.0,,,,,,1.0,,,,,,,13.0,,,,3.0,,,,,,,,,1.0,,,,,,0.0,,,,,,,9.0,,,,3.0,
大洗町議会議員補欠選挙（2016年09月11日投票）,大洗町議会議員補欠選挙,茨城県,大洗町,20160911.0,2016.0,9.0,11.0,20160906.0,無投票,1.0,1.0,1.0,,,,,任期満了,,,,,大洗町議会議員補欠選挙（2016年09月11日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,53.0,0.0,53.0,53.0,53.0,53.0,53.0,53.0,0.0,53.0,53.0,53.0,53.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大洗町議会議員選挙（2007年10月21日投票）,大洗町議会議員選挙,茨城県,大洗町,20071021.0,2007.0,10.0,21.0,20071016.0,68.16,15.0,16.0,1.0666666666666669,15477.0,,,,任期満了,,,,,大洗町議会議員選挙（2007年10月21日投票）,1.0,16.0,15.0,1.0666666666666667,0.0,0.0,0.0,0.0625,0.06666666666666667,0.8125,0.125,0.0625,0.8,0.13333333333333333,0.06666666666666667,0.8615811107924672,0.08909282095401969,0.04932606825351305,0.06627547006095902,0.04454641047700984,0.04932606825351305,10461.0,4.0,57.5625,10.331800121469637,35.0,51.5,58.0,64.25,78.0,57.666666666666664,10.66249918587987,35.0,51.0,59.0,64.5,78.0,,,,,,,,874.0,,,,,,526.0,,,,,,,6235.0,,,,2826.0,,10461.0,,,,,,,,0.08354841793327598,,,,,,0.05028199980881369,,,,,,,0.5960233247299493,,,,0.270146257527961,,1.0,,,,,,,,0.08354841793327598,,,,,,0.05028199980881369,,,,,,,0.05418393861181358,,,,0.09004875250932033,,,,,,,,,1.0,,,,,,1.0,,,,,,,11.0,,,,3.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,10.0,,,,3.0,
大洗町議会議員選挙（2011年10月23日投票）,大洗町議会議員選挙,茨城県,大洗町,20111023.0,2011.0,10.0,23.0,20111018.0,無投票,13.0,13.0,1.0,15179.0,,,-298.0,任期満了,68.16,,,,大洗町議会議員選挙（2011年10月23日投票）,1.0,13.0,13.0,1.0,1.0,1.0,0.0,0.07692307692307693,0.07692307692307693,0.6923076923076923,0.23076923076923078,0.07692307692307693,0.6923076923076923,0.23076923076923078,0.07692307692307693,,,,,,,0.0,4.0,54.30769230769231,11.390850683330935,28.0,53.0,56.0,61.0,69.0,54.30769230769231,11.390850683330935,28.0,53.0,56.0,61.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,10.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,10.0,,,,1.0,
大洗町議会議員選挙（2015年10月18日投票）,大洗町議会議員選挙,茨城県,大洗町,20151018.0,2015.0,10.0,18.0,20151013.0,66.59,13.0,16.0,1.2307692307692308,14213.0,,,-966.0,任期満了,,,,,大洗町議会議員選挙（2015年10月18日投票）,1.0,16.0,13.0,1.2307692307692308,0.0,0.0,0.0,0.0625,0.07692307692307693,0.6875,0.3125,0.0,0.7692307692307693,0.23076923076923078,0.0,0.7256788539662177,0.2743211460337823,,0.0659708049060198,0.05486422920675647,,9354.0,4.0,53.875,12.211034968420982,33.0,44.5,57.5,63.25,73.0,56.46153846153846,10.958771580620384,35.0,49.0,59.0,64.0,73.0,,,,,,,,931.0,,,,,,534.0,,,,,,,7313.0,,,,576.0,,9354.0,,,,,,,,0.09952961299978619,,,,,,0.05708787684413085,,,,,,,0.7818045755826385,,,,0.061577934573444515,,1.0,,,,,,,,0.09952961299978619,,,,,,0.05708787684413085,,,,,,,0.06013881350635681,,,,0.061577934573444515,,,,,,,,,1.0,,,,,,1.0,,,,,,,13.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,10.0,,,,1.0,
大洗町議会議員選挙（2019年10月20日投票）,大洗町議会議員選挙,茨城県,大洗町,20191020.0,2019.0,10.0,20.0,20191015.0,55.89,12.0,13.0,1.0833333333333333,,,,,任期満了,66.59,,,,大洗町議会議員選挙（2019年10月20日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.15384615384615385,0.08333333333333333,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.8557038199895343,0.09013605442176871,0.05416012558869702,0.07779125636268493,0.09013605442176871,0.05416012558869702,7644.0,4.0,56.38461538461539,9.178054608169019,39.0,49.0,56.0,63.0,69.0,56.416666666666664,9.552123091520311,39.0,48.5,57.5,64.0,69.0,,,,,,,,823.0,,,,,,516.0,,,,,,,4654.0,,,,1651.0,,7644.0,,,,,,,,0.1076661433804291,,,,,,0.06750392464678179,,,,,,,0.608843537414966,,,,0.21598639455782312,,1.0,,,,,,,,0.1076661433804291,,,,,,0.06750392464678179,,,,,,,0.06764928193499622,,,,0.10799319727891156,,,,,,,,,1.0,,,,,,1.0,,,,,,,9.0,,,,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,8.0,,,,2.0,
守谷市議会議員補欠選挙（2000年11月19日投票）,守谷市議会議員補欠選挙,茨城県,守谷市,20001119.0,2000.0,11.0,19.0,20001112.0,26.48,1.0,4.0,4.0,36993.0,,,,その他,,,,,守谷市議会議員補欠選挙（2000年11月19日投票）,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.25,,9542.0,2.0,54.0,5.873670062235365,46.0,49.75,54.5,58.75,61.0,51.0,0.0,51.0,51.0,51.0,51.0,51.0,,,,,,,,,,,,,,1228.0,,,,,,,8314.0,,,,,,9542.0,,,,,,,,,,,,,,0.12869419408928945,,,,,,,0.8713058059107105,,,,,,1.0,,,,,,,,,,,,,,0.12869419408928945,,,,,,,0.2904352686369035,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,,,,
守谷市議会議員補欠選挙（2008年11月23日投票）,守谷市議会議員補欠選挙,茨城県,守谷市,20081123.0,2008.0,11.0,23.0,20081116.0,59.33,1.0,3.0,3.0,45833.0,,,8840.0,その他,26.48,,,,守谷市議会議員補欠選挙（2008年11月23日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,24500.0,2.0,55.333333333333336,7.039570693980959,46.0,51.5,57.0,60.0,63.0,46.0,0.0,46.0,46.0,46.0,46.0,46.0,,,,,,,,,,,,,,6196.0,,,,,,,18304.0,,,,,,24500.0,,,,,,,,,,,,,,0.25289795918367347,,,,,,,0.7471020408163266,,,,,,1.0,,,,,,,,,,,,,,0.25289795918367347,,,,,,,0.3735510204081633,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,,,,
守谷市議会議員補欠選挙（2012年11月11日投票）,守谷市議会議員補欠選挙,茨城県,守谷市,20121111.0,2012.0,11.0,11.0,20121104.0,54.23,1.0,5.0,5.0,49330.0,,,3497.0,その他,59.33,,,,守谷市議会議員補欠選挙（2012年11月11日投票）,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,1.0,0.0,,0.6675654374248143,0.3324345625751856,,0.2225218124749381,0.1662172812875928,24107.0,1.0,53.0,16.946976131451887,25.0,42.0,64.0,64.0,70.0,64.0,0.0,64.0,64.0,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,24107.0,,,,,,24107.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
守谷市議会議員補欠選挙（2016年11月20日投票）,守谷市議会議員補欠選挙,茨城県,守谷市,20161120.0,2016.0,11.0,20.0,20161113.0,50.4,2.0,4.0,2.0,52425.0,,,3095.0,"任期満了/道交法違反（速度超過）容疑で逮捕（即日釈放）された山崎裕子市議の辞職市長選に立候補を表明している松丸修久市議の辞職による",54.23,,,,守谷市議会議員補欠選挙（2016年11月20日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,1.0,,,0.25,24848.0,0.0,47.25,12.695963925594622,38.0,38.75,41.0,49.5,69.0,54.0,15.0,39.0,46.5,54.0,61.5,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
守谷市議会議員選挙（2000年02月13日投票）,守谷市議会議員選挙,茨城県,守谷市,20000213.0,2000.0,2.0,13.0,20000206.0,63.93,20.0,23.0,1.15,36504.0,,,,任期満了,,,,,守谷市議会議員選挙（2000年02月13日投票）,1.0,23.0,20.0,1.15,0.0,0.0,0.0,0.043478260869565216,0.05,0.6956521739130435,0.30434782608695654,0.0,0.8,0.2,0.0,0.7413179792664671,0.25868202073353286,,0.046332373704154196,0.036954574390504695,,23093.989999999998,4.0,57.95652173913044,10.019451780843992,37.0,51.0,58.0,67.0,77.0,57.4,10.480458005259122,37.0,50.75,58.0,67.0,77.0,,,,,,,,2929.0,,,,,,1827.0,,,,726.0,,,17611.989999999998,,,,,,23093.989999999998,,,,,,,,0.12682953443731465,,,,,,0.07911149177773093,,,,0.03143675042727567,,,0.7626222233576787,,,,,,1.0,,,,,,,,0.06341476721865733,,,,,,0.039555745888865464,,,,0.03143675042727567,,,0.042367901297648815,,,,,,,,,,,,,2.0,,,,,,2.0,,,,1.0,,,18.0,,,,,,,,,,,,,2.0,,,,,,2.0,,,,1.0,,,15.0,,,,,
守谷市議会議員選挙（2004年02月01日投票）,守谷市議会議員選挙,茨城県,守谷市,20040201.0,2004.0,2.0,1.0,20040125.0,55.79,20.0,22.0,1.1,39789.0,,,3285.0,任期満了,63.93,,,,守谷市議会議員選挙（2004年02月01日投票）,1.0,22.0,20.0,1.1,0.0,0.0,0.0,0.13636363636363635,0.15,0.5454545454545454,0.45454545454545453,0.0,0.6,0.4,0.0,0.6468172484599589,0.3531827515400411,,0.053901437371663245,0.03531827515400411,,21915.0,3.0,56.22727272727273,10.45306313601998,36.0,49.25,55.0,61.75,81.0,56.25,10.848386976873567,36.0,48.75,55.0,62.5,81.0,,,,,,,,3327.0,,,,,,1380.0,,,,,,,17208.0,,,,,,21915.0,,,,,,,,0.151813826146475,,,,,,0.06297056810403832,,,,,,,0.7852156057494867,,,,,,1.0,,,,,,,,0.0759069130732375,,,,,,0.03148528405201916,,,,,,,0.043623089208304815,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,18.0,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,16.0,,,,,
守谷市議会議員選挙（2008年02月03日投票）,守谷市議会議員選挙,茨城県,守谷市,20080203.0,2008.0,2.0,3.0,20080127.0,46.3,20.0,22.0,1.1,44778.0,,,4989.0,任期満了,55.79,,,,守谷市議会議員選挙（2008年02月03日投票）,1.0,22.0,20.0,1.1,0.0,0.0,0.0,0.18181818181818182,0.2,0.6363636363636364,0.36363636363636365,0.0,0.7,0.3,0.0,,,,,,,20169.0,4.0,55.95454545454545,11.467254853900192,30.0,53.25,58.5,62.5,75.0,55.7,11.971215477135143,30.0,52.75,58.5,63.25,75.0,,,,,,,,3416.0,,,,,,1077.0,,,,1967.0,,,,,,,,,6460.0,,,,,,,,0.5287925696594428,,,,,,0.16671826625386996,,,,0.3044891640866873,,,,,,,,,1.0,,,,,,,,0.17626418988648093,,,,,,0.16671826625386996,,,,0.15224458204334365,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,2.0,,,16.0,,,,,,,,,,,,,3.0,,,,,,1.0,,,,2.0,,,14.0,,,,,
